"date","sourdough_hits","state"
2020-02-18,16,"Idaho"
2020-02-19,16,"Idaho"
2020-02-20,0,"Idaho"
2020-02-21,41,"Idaho"
2020-02-22,19,"Idaho"
2020-02-23,31,"Idaho"
2020-02-24,23,"Idaho"
2020-02-25,16,"Idaho"
2020-02-26,16,"Idaho"
2020-02-27,16,"Idaho"
2020-02-28,22,"Idaho"
2020-02-29,19,"Idaho"
2020-03-01,0,"Idaho"
2020-03-02,16,"Idaho"
2020-03-03,23,"Idaho"
2020-03-04,16,"Idaho"
2020-03-05,0,"Idaho"
2020-03-06,48,"Idaho"
2020-03-07,18,"Idaho"
2020-03-08,24,"Idaho"
2020-03-09,0,"Idaho"
2020-03-10,21,"Idaho"
2020-03-11,0,"Idaho"
2020-03-12,15,"Idaho"
2020-03-13,15,"Idaho"
2020-03-14,17,"Idaho"
2020-03-15,0,"Idaho"
2020-03-16,15,"Idaho"
2020-03-17,50,"Idaho"
2020-03-18,22,"Idaho"
2020-03-19,30,"Idaho"
2020-03-20,39,"Idaho"
2020-03-21,41,"Idaho"
2020-03-22,43,"Idaho"
2020-03-23,28,"Idaho"
2020-03-24,39,"Idaho"
2020-03-25,21,"Idaho"
2020-03-26,20,"Idaho"
2020-03-27,43,"Idaho"
2020-03-28,50,"Idaho"
2020-03-29,40,"Idaho"
2020-03-30,56,"Idaho"
2020-03-31,27,"Idaho"
2020-04-01,47,"Idaho"
2020-04-02,55,"Idaho"
2020-04-03,33,"Idaho"
2020-04-04,27,"Idaho"
2020-04-05,52,"Idaho"
2020-04-06,67,"Idaho"
2020-04-07,42,"Idaho"
2020-04-08,48,"Idaho"
2020-04-09,24,"Idaho"
2020-04-10,60,"Idaho"
2020-04-11,92,"Idaho"
2020-04-12,38,"Idaho"
2020-04-13,28,"Idaho"
2020-04-14,46,"Idaho"
2020-04-15,68,"Idaho"
2020-04-16,53,"Idaho"
2020-04-17,43,"Idaho"
2020-04-18,49,"Idaho"
2020-04-19,54,"Idaho"
2020-04-20,32,"Idaho"
2020-04-21,71,"Idaho"
2020-04-22,49,"Idaho"
2020-04-23,31,"Idaho"
2020-04-24,51,"Idaho"
2020-04-25,53,"Idaho"
2020-04-26,100,"Idaho"
2020-04-27,65,"Idaho"
2020-04-28,56,"Idaho"
2020-04-29,38,"Idaho"
2020-04-30,26,"Idaho"
2020-05-01,48,"Idaho"
2020-05-02,60,"Idaho"
2020-05-03,55,"Idaho"
2020-05-04,42,"Idaho"
2020-05-05,32,"Idaho"
2020-05-06,50,"Idaho"
2020-05-07,38,"Idaho"
2020-05-08,20,"Idaho"
2020-05-09,53,"Idaho"
2020-05-10,42,"Idaho"
2020-05-11,19,"Idaho"
2020-05-12,38,"Idaho"
2020-05-13,42,"Idaho"
2020-05-14,42,"Idaho"
2020-05-15,58,"Idaho"
2020-05-16,46,"Idaho"
2020-02-18,21,"Hawaii"
2020-02-19,20,"Hawaii"
2020-02-20,21,"Hawaii"
2020-02-21,27,"Hawaii"
2020-02-22,0,"Hawaii"
2020-02-23,23,"Hawaii"
2020-02-24,0,"Hawaii"
2020-02-25,20,"Hawaii"
2020-02-26,0,"Hawaii"
2020-02-27,0,"Hawaii"
2020-02-28,0,"Hawaii"
2020-02-29,23,"Hawaii"
2020-03-01,46,"Hawaii"
2020-03-02,20,"Hawaii"
2020-03-03,20,"Hawaii"
2020-03-04,20,"Hawaii"
2020-03-05,0,"Hawaii"
2020-03-06,0,"Hawaii"
2020-03-07,30,"Hawaii"
2020-03-08,23,"Hawaii"
2020-03-09,0,"Hawaii"
2020-03-10,20,"Hawaii"
2020-03-11,0,"Hawaii"
2020-03-12,29,"Hawaii"
2020-03-13,20,"Hawaii"
2020-03-14,23,"Hawaii"
2020-03-15,33,"Hawaii"
2020-03-16,20,"Hawaii"
2020-03-17,0,"Hawaii"
2020-03-18,19,"Hawaii"
2020-03-19,0,"Hawaii"
2020-03-20,20,"Hawaii"
2020-03-21,22,"Hawaii"
2020-03-22,22,"Hawaii"
2020-03-23,20,"Hawaii"
2020-03-24,30,"Hawaii"
2020-03-25,26,"Hawaii"
2020-03-26,42,"Hawaii"
2020-03-27,27,"Hawaii"
2020-03-28,65,"Hawaii"
2020-03-29,100,"Hawaii"
2020-03-30,33,"Hawaii"
2020-03-31,19,"Hawaii"
2020-04-01,52,"Hawaii"
2020-04-02,26,"Hawaii"
2020-04-03,26,"Hawaii"
2020-04-04,79,"Hawaii"
2020-04-05,37,"Hawaii"
2020-04-06,58,"Hawaii"
2020-04-07,38,"Hawaii"
2020-04-08,49,"Hawaii"
2020-04-09,49,"Hawaii"
2020-04-10,41,"Hawaii"
2020-04-11,58,"Hawaii"
2020-04-12,60,"Hawaii"
2020-04-13,61,"Hawaii"
2020-04-14,38,"Hawaii"
2020-04-15,19,"Hawaii"
2020-04-16,57,"Hawaii"
2020-04-17,29,"Hawaii"
2020-04-18,78,"Hawaii"
2020-04-19,44,"Hawaii"
2020-04-20,30,"Hawaii"
2020-04-21,64,"Hawaii"
2020-04-22,38,"Hawaii"
2020-04-23,28,"Hawaii"
2020-04-24,67,"Hawaii"
2020-04-25,34,"Hawaii"
2020-04-26,50,"Hawaii"
2020-04-27,20,"Hawaii"
2020-04-28,0,"Hawaii"
2020-04-29,29,"Hawaii"
2020-04-30,30,"Hawaii"
2020-05-01,39,"Hawaii"
2020-05-02,43,"Hawaii"
2020-05-03,88,"Hawaii"
2020-05-04,54,"Hawaii"
2020-05-05,31,"Hawaii"
2020-05-06,26,"Hawaii"
2020-05-07,33,"Hawaii"
2020-05-08,27,"Hawaii"
2020-05-09,36,"Hawaii"
2020-05-10,57,"Hawaii"
2020-05-11,42,"Hawaii"
2020-05-12,33,"Hawaii"
2020-05-13,0,"Hawaii"
2020-05-14,52,"Hawaii"
2020-05-15,46,"Hawaii"
2020-05-16,67,"Hawaii"
2020-02-18,21,"Georgia"
2020-02-19,11,"Georgia"
2020-02-20,8,"Georgia"
2020-02-21,17,"Georgia"
2020-02-22,15,"Georgia"
2020-02-23,30,"Georgia"
2020-02-24,14,"Georgia"
2020-02-25,0,"Georgia"
2020-02-26,12,"Georgia"
2020-02-27,8,"Georgia"
2020-02-28,0,"Georgia"
2020-02-29,15,"Georgia"
2020-03-01,20,"Georgia"
2020-03-02,8,"Georgia"
2020-03-03,21,"Georgia"
2020-03-04,10,"Georgia"
2020-03-05,11,"Georgia"
2020-03-06,12,"Georgia"
2020-03-07,9,"Georgia"
2020-03-08,24,"Georgia"
2020-03-09,11,"Georgia"
2020-03-10,8,"Georgia"
2020-03-11,15,"Georgia"
2020-03-12,7,"Georgia"
2020-03-13,8,"Georgia"
2020-03-14,32,"Georgia"
2020-03-15,18,"Georgia"
2020-03-16,17,"Georgia"
2020-03-17,22,"Georgia"
2020-03-18,20,"Georgia"
2020-03-19,30,"Georgia"
2020-03-20,20,"Georgia"
2020-03-21,44,"Georgia"
2020-03-22,52,"Georgia"
2020-03-23,25,"Georgia"
2020-03-24,41,"Georgia"
2020-03-25,35,"Georgia"
2020-03-26,43,"Georgia"
2020-03-27,24,"Georgia"
2020-03-28,32,"Georgia"
2020-03-29,45,"Georgia"
2020-03-30,44,"Georgia"
2020-03-31,58,"Georgia"
2020-04-01,48,"Georgia"
2020-04-02,34,"Georgia"
2020-04-03,56,"Georgia"
2020-04-04,73,"Georgia"
2020-04-05,55,"Georgia"
2020-04-06,73,"Georgia"
2020-04-07,38,"Georgia"
2020-04-08,43,"Georgia"
2020-04-09,60,"Georgia"
2020-04-10,71,"Georgia"
2020-04-11,70,"Georgia"
2020-04-12,48,"Georgia"
2020-04-13,36,"Georgia"
2020-04-14,61,"Georgia"
2020-04-15,45,"Georgia"
2020-04-16,43,"Georgia"
2020-04-17,69,"Georgia"
2020-04-18,56,"Georgia"
2020-04-19,100,"Georgia"
2020-04-20,66,"Georgia"
2020-04-21,44,"Georgia"
2020-04-22,40,"Georgia"
2020-04-23,40,"Georgia"
2020-04-24,49,"Georgia"
2020-04-25,44,"Georgia"
2020-04-26,68,"Georgia"
2020-04-27,63,"Georgia"
2020-04-28,37,"Georgia"
2020-04-29,48,"Georgia"
2020-04-30,51,"Georgia"
2020-05-01,47,"Georgia"
2020-05-02,55,"Georgia"
2020-05-03,76,"Georgia"
2020-05-04,40,"Georgia"
2020-05-05,42,"Georgia"
2020-05-06,38,"Georgia"
2020-05-07,27,"Georgia"
2020-05-08,54,"Georgia"
2020-05-09,78,"Georgia"
2020-05-10,53,"Georgia"
2020-05-11,30,"Georgia"
2020-05-12,63,"Georgia"
2020-05-13,45,"Georgia"
2020-05-14,39,"Georgia"
2020-05-15,49,"Georgia"
2020-05-16,43,"Georgia"
2020-02-18,20,"Florida"
2020-02-19,12,"Florida"
2020-02-20,6,"Florida"
2020-02-21,25,"Florida"
2020-02-22,26,"Florida"
2020-02-23,18,"Florida"
2020-02-24,15,"Florida"
2020-02-25,10,"Florida"
2020-02-26,15,"Florida"
2020-02-27,18,"Florida"
2020-02-28,19,"Florida"
2020-02-29,19,"Florida"
2020-03-01,17,"Florida"
2020-03-02,28,"Florida"
2020-03-03,20,"Florida"
2020-03-04,8,"Florida"
2020-03-05,24,"Florida"
2020-03-06,9,"Florida"
2020-03-07,14,"Florida"
2020-03-08,21,"Florida"
2020-03-09,10,"Florida"
2020-03-10,30,"Florida"
2020-03-11,22,"Florida"
2020-03-12,6,"Florida"
2020-03-13,14,"Florida"
2020-03-14,19,"Florida"
2020-03-15,21,"Florida"
2020-03-16,26,"Florida"
2020-03-17,24,"Florida"
2020-03-18,21,"Florida"
2020-03-19,25,"Florida"
2020-03-20,34,"Florida"
2020-03-21,51,"Florida"
2020-03-22,37,"Florida"
2020-03-23,37,"Florida"
2020-03-24,39,"Florida"
2020-03-25,46,"Florida"
2020-03-26,36,"Florida"
2020-03-27,54,"Florida"
2020-03-28,58,"Florida"
2020-03-29,80,"Florida"
2020-03-30,52,"Florida"
2020-03-31,48,"Florida"
2020-04-01,28,"Florida"
2020-04-02,56,"Florida"
2020-04-03,48,"Florida"
2020-04-04,92,"Florida"
2020-04-05,88,"Florida"
2020-04-06,52,"Florida"
2020-04-07,61,"Florida"
2020-04-08,61,"Florida"
2020-04-09,63,"Florida"
2020-04-10,72,"Florida"
2020-04-11,85,"Florida"
2020-04-12,96,"Florida"
2020-04-13,56,"Florida"
2020-04-14,65,"Florida"
2020-04-15,46,"Florida"
2020-04-16,51,"Florida"
2020-04-17,48,"Florida"
2020-04-18,100,"Florida"
2020-04-19,80,"Florida"
2020-04-20,74,"Florida"
2020-04-21,66,"Florida"
2020-04-22,53,"Florida"
2020-04-23,55,"Florida"
2020-04-24,55,"Florida"
2020-04-25,79,"Florida"
2020-04-26,89,"Florida"
2020-04-27,48,"Florida"
2020-04-28,73,"Florida"
2020-04-29,65,"Florida"
2020-04-30,73,"Florida"
2020-05-01,49,"Florida"
2020-05-02,96,"Florida"
2020-05-03,68,"Florida"
2020-05-04,44,"Florida"
2020-05-05,51,"Florida"
2020-05-06,51,"Florida"
2020-05-07,61,"Florida"
2020-05-08,40,"Florida"
2020-05-09,72,"Florida"
2020-05-10,70,"Florida"
2020-05-11,51,"Florida"
2020-05-12,64,"Florida"
2020-05-13,53,"Florida"
2020-05-14,52,"Florida"
2020-05-15,33,"Florida"
2020-05-16,47,"Florida"
2020-02-18,0,"Delaware"
2020-02-19,0,"Delaware"
2020-02-20,0,"Delaware"
2020-02-21,0,"Delaware"
2020-02-22,46,"Delaware"
2020-02-23,0,"Delaware"
2020-02-24,0,"Delaware"
2020-02-25,0,"Delaware"
2020-02-26,0,"Delaware"
2020-02-27,0,"Delaware"
2020-02-28,0,"Delaware"
2020-02-29,44,"Delaware"
2020-03-01,0,"Delaware"
2020-03-02,0,"Delaware"
2020-03-03,38,"Delaware"
2020-03-04,0,"Delaware"
2020-03-05,0,"Delaware"
2020-03-06,39,"Delaware"
2020-03-07,45,"Delaware"
2020-03-08,0,"Delaware"
2020-03-09,0,"Delaware"
2020-03-10,38,"Delaware"
2020-03-11,0,"Delaware"
2020-03-12,0,"Delaware"
2020-03-13,0,"Delaware"
2020-03-14,0,"Delaware"
2020-03-15,43,"Delaware"
2020-03-16,38,"Delaware"
2020-03-17,0,"Delaware"
2020-03-18,0,"Delaware"
2020-03-19,37,"Delaware"
2020-03-20,74,"Delaware"
2020-03-21,40,"Delaware"
2020-03-22,38,"Delaware"
2020-03-23,66,"Delaware"
2020-03-24,0,"Delaware"
2020-03-25,0,"Delaware"
2020-03-26,37,"Delaware"
2020-03-27,35,"Delaware"
2020-03-28,38,"Delaware"
2020-03-29,94,"Delaware"
2020-03-30,35,"Delaware"
2020-03-31,34,"Delaware"
2020-04-01,34,"Delaware"
2020-04-02,69,"Delaware"
2020-04-03,35,"Delaware"
2020-04-04,58,"Delaware"
2020-04-05,83,"Delaware"
2020-04-06,34,"Delaware"
2020-04-07,57,"Delaware"
2020-04-08,52,"Delaware"
2020-04-09,56,"Delaware"
2020-04-10,73,"Delaware"
2020-04-11,58,"Delaware"
2020-04-12,65,"Delaware"
2020-04-13,70,"Delaware"
2020-04-14,34,"Delaware"
2020-04-15,0,"Delaware"
2020-04-16,33,"Delaware"
2020-04-17,34,"Delaware"
2020-04-18,49,"Delaware"
2020-04-19,38,"Delaware"
2020-04-20,66,"Delaware"
2020-04-21,49,"Delaware"
2020-04-22,34,"Delaware"
2020-04-23,33,"Delaware"
2020-04-24,32,"Delaware"
2020-04-25,38,"Delaware"
2020-04-26,92,"Delaware"
2020-04-27,67,"Delaware"
2020-04-28,0,"Delaware"
2020-04-29,35,"Delaware"
2020-04-30,63,"Delaware"
2020-05-01,85,"Delaware"
2020-05-02,0,"Delaware"
2020-05-03,64,"Delaware"
2020-05-04,34,"Delaware"
2020-05-05,31,"Delaware"
2020-05-06,33,"Delaware"
2020-05-07,34,"Delaware"
2020-05-08,50,"Delaware"
2020-05-09,72,"Delaware"
2020-05-10,78,"Delaware"
2020-05-11,35,"Delaware"
2020-05-12,0,"Delaware"
2020-05-13,52,"Delaware"
2020-05-14,52,"Delaware"
2020-05-15,0,"Delaware"
2020-05-16,100,"Delaware"
2020-02-18,10,"Connecticut"
2020-02-19,0,"Connecticut"
2020-02-20,10,"Connecticut"
2020-02-21,15,"Connecticut"
2020-02-22,24,"Connecticut"
2020-02-23,0,"Connecticut"
2020-02-24,10,"Connecticut"
2020-02-25,10,"Connecticut"
2020-02-26,10,"Connecticut"
2020-02-27,10,"Connecticut"
2020-02-28,20,"Connecticut"
2020-02-29,20,"Connecticut"
2020-03-01,23,"Connecticut"
2020-03-02,10,"Connecticut"
2020-03-03,10,"Connecticut"
2020-03-04,15,"Connecticut"
2020-03-05,0,"Connecticut"
2020-03-06,10,"Connecticut"
2020-03-07,23,"Connecticut"
2020-03-08,17,"Connecticut"
2020-03-09,10,"Connecticut"
2020-03-10,0,"Connecticut"
2020-03-11,19,"Connecticut"
2020-03-12,9,"Connecticut"
2020-03-13,15,"Connecticut"
2020-03-14,35,"Connecticut"
2020-03-15,19,"Connecticut"
2020-03-16,10,"Connecticut"
2020-03-17,14,"Connecticut"
2020-03-18,10,"Connecticut"
2020-03-19,28,"Connecticut"
2020-03-20,27,"Connecticut"
2020-03-21,32,"Connecticut"
2020-03-22,21,"Connecticut"
2020-03-23,34,"Connecticut"
2020-03-24,15,"Connecticut"
2020-03-25,28,"Connecticut"
2020-03-26,42,"Connecticut"
2020-03-27,22,"Connecticut"
2020-03-28,54,"Connecticut"
2020-03-29,63,"Connecticut"
2020-03-30,34,"Connecticut"
2020-03-31,37,"Connecticut"
2020-04-01,23,"Connecticut"
2020-04-02,31,"Connecticut"
2020-04-03,48,"Connecticut"
2020-04-04,84,"Connecticut"
2020-04-05,51,"Connecticut"
2020-04-06,41,"Connecticut"
2020-04-07,47,"Connecticut"
2020-04-08,46,"Connecticut"
2020-04-09,37,"Connecticut"
2020-04-10,50,"Connecticut"
2020-04-11,62,"Connecticut"
2020-04-12,53,"Connecticut"
2020-04-13,48,"Connecticut"
2020-04-14,69,"Connecticut"
2020-04-15,44,"Connecticut"
2020-04-16,44,"Connecticut"
2020-04-17,56,"Connecticut"
2020-04-18,100,"Connecticut"
2020-04-19,69,"Connecticut"
2020-04-20,50,"Connecticut"
2020-04-21,47,"Connecticut"
2020-04-22,51,"Connecticut"
2020-04-23,68,"Connecticut"
2020-04-24,39,"Connecticut"
2020-04-25,25,"Connecticut"
2020-04-26,71,"Connecticut"
2020-04-27,50,"Connecticut"
2020-04-28,38,"Connecticut"
2020-04-29,57,"Connecticut"
2020-04-30,53,"Connecticut"
2020-05-01,66,"Connecticut"
2020-05-02,53,"Connecticut"
2020-05-03,62,"Connecticut"
2020-05-04,56,"Connecticut"
2020-05-05,48,"Connecticut"
2020-05-06,39,"Connecticut"
2020-05-07,49,"Connecticut"
2020-05-08,51,"Connecticut"
2020-05-09,39,"Connecticut"
2020-05-10,31,"Connecticut"
2020-05-11,34,"Connecticut"
2020-05-12,38,"Connecticut"
2020-05-13,41,"Connecticut"
2020-05-14,38,"Connecticut"
2020-05-15,33,"Connecticut"
2020-05-16,76,"Connecticut"
2020-02-18,11,"Colorado"
2020-02-19,6,"Colorado"
2020-02-20,10,"Colorado"
2020-02-21,10,"Colorado"
2020-02-22,17,"Colorado"
2020-02-23,11,"Colorado"
2020-02-24,9,"Colorado"
2020-02-25,7,"Colorado"
2020-02-26,16,"Colorado"
2020-02-27,11,"Colorado"
2020-02-28,10,"Colorado"
2020-02-29,0,"Colorado"
2020-03-01,18,"Colorado"
2020-03-02,11,"Colorado"
2020-03-03,6,"Colorado"
2020-03-04,7,"Colorado"
2020-03-05,13,"Colorado"
2020-03-06,10,"Colorado"
2020-03-07,8,"Colorado"
2020-03-08,9,"Colorado"
2020-03-09,5,"Colorado"
2020-03-10,7,"Colorado"
2020-03-11,9,"Colorado"
2020-03-12,7,"Colorado"
2020-03-13,23,"Colorado"
2020-03-14,11,"Colorado"
2020-03-15,7,"Colorado"
2020-03-16,12,"Colorado"
2020-03-17,21,"Colorado"
2020-03-18,22,"Colorado"
2020-03-19,28,"Colorado"
2020-03-20,26,"Colorado"
2020-03-21,53,"Colorado"
2020-03-22,35,"Colorado"
2020-03-23,37,"Colorado"
2020-03-24,36,"Colorado"
2020-03-25,34,"Colorado"
2020-03-26,30,"Colorado"
2020-03-27,37,"Colorado"
2020-03-28,45,"Colorado"
2020-03-29,36,"Colorado"
2020-03-30,46,"Colorado"
2020-03-31,40,"Colorado"
2020-04-01,35,"Colorado"
2020-04-02,26,"Colorado"
2020-04-03,54,"Colorado"
2020-04-04,67,"Colorado"
2020-04-05,61,"Colorado"
2020-04-06,45,"Colorado"
2020-04-07,40,"Colorado"
2020-04-08,41,"Colorado"
2020-04-09,40,"Colorado"
2020-04-10,41,"Colorado"
2020-04-11,83,"Colorado"
2020-04-12,100,"Colorado"
2020-04-13,66,"Colorado"
2020-04-14,56,"Colorado"
2020-04-15,36,"Colorado"
2020-04-16,57,"Colorado"
2020-04-17,45,"Colorado"
2020-04-18,65,"Colorado"
2020-04-19,62,"Colorado"
2020-04-20,54,"Colorado"
2020-04-21,45,"Colorado"
2020-04-22,51,"Colorado"
2020-04-23,44,"Colorado"
2020-04-24,39,"Colorado"
2020-04-25,54,"Colorado"
2020-04-26,75,"Colorado"
2020-04-27,61,"Colorado"
2020-04-28,32,"Colorado"
2020-04-29,42,"Colorado"
2020-04-30,32,"Colorado"
2020-05-01,33,"Colorado"
2020-05-02,59,"Colorado"
2020-05-03,61,"Colorado"
2020-05-04,38,"Colorado"
2020-05-05,32,"Colorado"
2020-05-06,32,"Colorado"
2020-05-07,44,"Colorado"
2020-05-08,50,"Colorado"
2020-05-09,60,"Colorado"
2020-05-10,68,"Colorado"
2020-05-11,25,"Colorado"
2020-05-12,31,"Colorado"
2020-05-13,39,"Colorado"
2020-05-14,37,"Colorado"
2020-05-15,28,"Colorado"
2020-05-16,54,"Colorado"
2020-02-18,16,"California"
2020-02-19,10,"California"
2020-02-20,13,"California"
2020-02-21,14,"California"
2020-02-22,23,"California"
2020-02-23,15,"California"
2020-02-24,16,"California"
2020-02-25,14,"California"
2020-02-26,12,"California"
2020-02-27,10,"California"
2020-02-28,13,"California"
2020-02-29,16,"California"
2020-03-01,18,"California"
2020-03-02,12,"California"
2020-03-03,15,"California"
2020-03-04,11,"California"
2020-03-05,11,"California"
2020-03-06,9,"California"
2020-03-07,16,"California"
2020-03-08,14,"California"
2020-03-09,9,"California"
2020-03-10,12,"California"
2020-03-11,15,"California"
2020-03-12,12,"California"
2020-03-13,10,"California"
2020-03-14,22,"California"
2020-03-15,24,"California"
2020-03-16,18,"California"
2020-03-17,23,"California"
2020-03-18,22,"California"
2020-03-19,30,"California"
2020-03-20,28,"California"
2020-03-21,42,"California"
2020-03-22,48,"California"
2020-03-23,38,"California"
2020-03-24,31,"California"
2020-03-25,38,"California"
2020-03-26,36,"California"
2020-03-27,38,"California"
2020-03-28,59,"California"
2020-03-29,70,"California"
2020-03-30,48,"California"
2020-03-31,52,"California"
2020-04-01,50,"California"
2020-04-02,39,"California"
2020-04-03,56,"California"
2020-04-04,82,"California"
2020-04-05,89,"California"
2020-04-06,62,"California"
2020-04-07,60,"California"
2020-04-08,63,"California"
2020-04-09,64,"California"
2020-04-10,70,"California"
2020-04-11,72,"California"
2020-04-12,88,"California"
2020-04-13,60,"California"
2020-04-14,58,"California"
2020-04-15,56,"California"
2020-04-16,64,"California"
2020-04-17,68,"California"
2020-04-18,79,"California"
2020-04-19,96,"California"
2020-04-20,70,"California"
2020-04-21,62,"California"
2020-04-22,64,"California"
2020-04-23,62,"California"
2020-04-24,66,"California"
2020-04-25,81,"California"
2020-04-26,100,"California"
2020-04-27,60,"California"
2020-04-28,59,"California"
2020-04-29,56,"California"
2020-04-30,65,"California"
2020-05-01,54,"California"
2020-05-02,81,"California"
2020-05-03,89,"California"
2020-05-04,58,"California"
2020-05-05,58,"California"
2020-05-06,51,"California"
2020-05-07,53,"California"
2020-05-08,45,"California"
2020-05-09,71,"California"
2020-05-10,75,"California"
2020-05-11,56,"California"
2020-05-12,59,"California"
2020-05-13,52,"California"
2020-05-14,57,"California"
2020-05-15,49,"California"
2020-05-16,73,"California"
2020-02-18,18,"Arkansas"
2020-02-19,19,"Arkansas"
2020-02-20,19,"Arkansas"
2020-02-21,19,"Arkansas"
2020-02-22,23,"Arkansas"
2020-02-23,0,"Arkansas"
2020-02-24,18,"Arkansas"
2020-02-25,0,"Arkansas"
2020-02-26,18,"Arkansas"
2020-02-27,18,"Arkansas"
2020-02-28,38,"Arkansas"
2020-02-29,0,"Arkansas"
2020-03-01,23,"Arkansas"
2020-03-02,0,"Arkansas"
2020-03-03,18,"Arkansas"
2020-03-04,18,"Arkansas"
2020-03-05,18,"Arkansas"
2020-03-06,0,"Arkansas"
2020-03-07,24,"Arkansas"
2020-03-08,24,"Arkansas"
2020-03-09,0,"Arkansas"
2020-03-10,0,"Arkansas"
2020-03-11,18,"Arkansas"
2020-03-12,0,"Arkansas"
2020-03-13,0,"Arkansas"
2020-03-14,0,"Arkansas"
2020-03-15,21,"Arkansas"
2020-03-16,18,"Arkansas"
2020-03-17,18,"Arkansas"
2020-03-18,18,"Arkansas"
2020-03-19,18,"Arkansas"
2020-03-20,35,"Arkansas"
2020-03-21,35,"Arkansas"
2020-03-22,42,"Arkansas"
2020-03-23,45,"Arkansas"
2020-03-24,29,"Arkansas"
2020-03-25,33,"Arkansas"
2020-03-26,27,"Arkansas"
2020-03-27,57,"Arkansas"
2020-03-28,54,"Arkansas"
2020-03-29,36,"Arkansas"
2020-03-30,23,"Arkansas"
2020-03-31,17,"Arkansas"
2020-04-01,18,"Arkansas"
2020-04-02,41,"Arkansas"
2020-04-03,23,"Arkansas"
2020-04-04,33,"Arkansas"
2020-04-05,34,"Arkansas"
2020-04-06,40,"Arkansas"
2020-04-07,29,"Arkansas"
2020-04-08,24,"Arkansas"
2020-04-09,35,"Arkansas"
2020-04-10,31,"Arkansas"
2020-04-11,62,"Arkansas"
2020-04-12,100,"Arkansas"
2020-04-13,41,"Arkansas"
2020-04-14,26,"Arkansas"
2020-04-15,28,"Arkansas"
2020-04-16,17,"Arkansas"
2020-04-17,23,"Arkansas"
2020-04-18,27,"Arkansas"
2020-04-19,32,"Arkansas"
2020-04-20,39,"Arkansas"
2020-04-21,29,"Arkansas"
2020-04-22,34,"Arkansas"
2020-04-23,28,"Arkansas"
2020-04-24,17,"Arkansas"
2020-04-25,20,"Arkansas"
2020-04-26,53,"Arkansas"
2020-04-27,29,"Arkansas"
2020-04-28,86,"Arkansas"
2020-04-29,26,"Arkansas"
2020-04-30,25,"Arkansas"
2020-05-01,43,"Arkansas"
2020-05-02,41,"Arkansas"
2020-05-03,62,"Arkansas"
2020-05-04,26,"Arkansas"
2020-05-05,41,"Arkansas"
2020-05-06,36,"Arkansas"
2020-05-07,27,"Arkansas"
2020-05-08,36,"Arkansas"
2020-05-09,42,"Arkansas"
2020-05-10,37,"Arkansas"
2020-05-11,24,"Arkansas"
2020-05-12,47,"Arkansas"
2020-05-13,18,"Arkansas"
2020-05-14,53,"Arkansas"
2020-05-15,26,"Arkansas"
2020-05-16,33,"Arkansas"
2020-02-18,23,"Arizona"
2020-02-19,22,"Arizona"
2020-02-20,9,"Arizona"
2020-02-21,9,"Arizona"
2020-02-22,30,"Arizona"
2020-02-23,10,"Arizona"
2020-02-24,22,"Arizona"
2020-02-25,9,"Arizona"
2020-02-26,18,"Arizona"
2020-02-27,15,"Arizona"
2020-02-28,19,"Arizona"
2020-02-29,18,"Arizona"
2020-03-01,21,"Arizona"
2020-03-02,24,"Arizona"
2020-03-03,23,"Arizona"
2020-03-04,18,"Arizona"
2020-03-05,12,"Arizona"
2020-03-06,14,"Arizona"
2020-03-07,14,"Arizona"
2020-03-08,17,"Arizona"
2020-03-09,14,"Arizona"
2020-03-10,15,"Arizona"
2020-03-11,9,"Arizona"
2020-03-12,17,"Arizona"
2020-03-13,9,"Arizona"
2020-03-14,21,"Arizona"
2020-03-15,25,"Arizona"
2020-03-16,21,"Arizona"
2020-03-17,32,"Arizona"
2020-03-18,13,"Arizona"
2020-03-19,36,"Arizona"
2020-03-20,30,"Arizona"
2020-03-21,34,"Arizona"
2020-03-22,48,"Arizona"
2020-03-23,35,"Arizona"
2020-03-24,30,"Arizona"
2020-03-25,36,"Arizona"
2020-03-26,24,"Arizona"
2020-03-27,60,"Arizona"
2020-03-28,53,"Arizona"
2020-03-29,77,"Arizona"
2020-03-30,48,"Arizona"
2020-03-31,62,"Arizona"
2020-04-01,39,"Arizona"
2020-04-02,51,"Arizona"
2020-04-03,58,"Arizona"
2020-04-04,68,"Arizona"
2020-04-05,85,"Arizona"
2020-04-06,49,"Arizona"
2020-04-07,66,"Arizona"
2020-04-08,58,"Arizona"
2020-04-09,52,"Arizona"
2020-04-10,63,"Arizona"
2020-04-11,100,"Arizona"
2020-04-12,77,"Arizona"
2020-04-13,44,"Arizona"
2020-04-14,46,"Arizona"
2020-04-15,56,"Arizona"
2020-04-16,90,"Arizona"
2020-04-17,51,"Arizona"
2020-04-18,77,"Arizona"
2020-04-19,68,"Arizona"
2020-04-20,56,"Arizona"
2020-04-21,62,"Arizona"
2020-04-22,34,"Arizona"
2020-04-23,34,"Arizona"
2020-04-24,63,"Arizona"
2020-04-25,41,"Arizona"
2020-04-26,58,"Arizona"
2020-04-27,66,"Arizona"
2020-04-28,43,"Arizona"
2020-04-29,59,"Arizona"
2020-04-30,77,"Arizona"
2020-05-01,62,"Arizona"
2020-05-02,61,"Arizona"
2020-05-03,56,"Arizona"
2020-05-04,32,"Arizona"
2020-05-05,44,"Arizona"
