"date","zoom_hits","state"
2020-02-18,4,"Idaho"
2020-02-19,5,"Idaho"
2020-02-20,3,"Idaho"
2020-02-21,4,"Idaho"
2020-02-22,7,"Idaho"
2020-02-23,5,"Idaho"
2020-02-24,7,"Idaho"
2020-02-25,4,"Idaho"
2020-02-26,6,"Idaho"
2020-02-27,6,"Idaho"
2020-02-28,8,"Idaho"
2020-02-29,6,"Idaho"
2020-03-01,7,"Idaho"
2020-03-02,4,"Idaho"
2020-03-03,10,"Idaho"
2020-03-04,4,"Idaho"
2020-03-05,5,"Idaho"
2020-03-06,5,"Idaho"
2020-03-07,3,"Idaho"
2020-03-08,6,"Idaho"
2020-03-09,7,"Idaho"
2020-03-10,5,"Idaho"
2020-03-11,10,"Idaho"
2020-03-12,17,"Idaho"
2020-03-13,17,"Idaho"
2020-03-14,10,"Idaho"
2020-03-15,13,"Idaho"
2020-03-16,34,"Idaho"
2020-03-17,40,"Idaho"
2020-03-18,45,"Idaho"
2020-03-19,43,"Idaho"
2020-03-20,26,"Idaho"
2020-03-21,38,"Idaho"
2020-03-22,36,"Idaho"
2020-03-23,53,"Idaho"
2020-03-24,53,"Idaho"
2020-03-25,61,"Idaho"
2020-03-26,84,"Idaho"
2020-03-27,74,"Idaho"
2020-03-28,49,"Idaho"
2020-03-29,72,"Idaho"
2020-03-30,100,"Idaho"
2020-03-31,84,"Idaho"
2020-04-01,93,"Idaho"
2020-04-02,98,"Idaho"
2020-04-03,83,"Idaho"
2020-04-04,62,"Idaho"
2020-04-05,36,"Idaho"
2020-04-06,84,"Idaho"
2020-04-07,83,"Idaho"
2020-04-08,78,"Idaho"
2020-04-09,71,"Idaho"
2020-04-10,75,"Idaho"
2020-04-11,50,"Idaho"
2020-04-12,53,"Idaho"
2020-04-13,70,"Idaho"
2020-04-14,62,"Idaho"
2020-04-15,69,"Idaho"
2020-04-16,73,"Idaho"
2020-04-17,55,"Idaho"
2020-04-18,31,"Idaho"
2020-04-19,45,"Idaho"
2020-04-20,50,"Idaho"
2020-04-21,49,"Idaho"
2020-04-22,65,"Idaho"
2020-04-23,64,"Idaho"
2020-04-24,65,"Idaho"
2020-04-25,26,"Idaho"
2020-04-26,37,"Idaho"
2020-04-27,48,"Idaho"
2020-04-28,56,"Idaho"
2020-04-29,45,"Idaho"
2020-04-30,38,"Idaho"
2020-05-01,47,"Idaho"
2020-05-02,26,"Idaho"
2020-05-03,29,"Idaho"
2020-05-04,37,"Idaho"
2020-05-05,40,"Idaho"
2020-05-06,43,"Idaho"
2020-05-07,43,"Idaho"
2020-05-08,37,"Idaho"
2020-05-09,23,"Idaho"
2020-05-10,22,"Idaho"
2020-05-11,37,"Idaho"
2020-05-12,45,"Idaho"
2020-05-13,36,"Idaho"
2020-05-14,43,"Idaho"
2020-05-15,35,"Idaho"
2020-05-16,16,"Idaho"
2020-02-18,6,"Hawaii"
2020-02-19,4,"Hawaii"
2020-02-20,4,"Hawaii"
2020-02-21,3,"Hawaii"
2020-02-22,9,"Hawaii"
2020-02-23,8,"Hawaii"
2020-02-24,6,"Hawaii"
2020-02-25,3,"Hawaii"
2020-02-26,5,"Hawaii"
2020-02-27,4,"Hawaii"
2020-02-28,8,"Hawaii"
2020-02-29,6,"Hawaii"
2020-03-01,0,"Hawaii"
2020-03-02,7,"Hawaii"
2020-03-03,3,"Hawaii"
2020-03-04,7,"Hawaii"
2020-03-05,4,"Hawaii"
2020-03-06,4,"Hawaii"
2020-03-07,3,"Hawaii"
2020-03-08,9,"Hawaii"
2020-03-09,5,"Hawaii"
2020-03-10,7,"Hawaii"
2020-03-11,8,"Hawaii"
2020-03-12,8,"Hawaii"
2020-03-13,20,"Hawaii"
2020-03-14,17,"Hawaii"
2020-03-15,7,"Hawaii"
2020-03-16,20,"Hawaii"
2020-03-17,24,"Hawaii"
2020-03-18,28,"Hawaii"
2020-03-19,60,"Hawaii"
2020-03-20,40,"Hawaii"
2020-03-21,40,"Hawaii"
2020-03-22,56,"Hawaii"
2020-03-23,70,"Hawaii"
2020-03-24,77,"Hawaii"
2020-03-25,61,"Hawaii"
2020-03-26,75,"Hawaii"
2020-03-27,72,"Hawaii"
2020-03-28,78,"Hawaii"
2020-03-29,47,"Hawaii"
2020-03-30,93,"Hawaii"
2020-03-31,97,"Hawaii"
2020-04-01,92,"Hawaii"
2020-04-02,100,"Hawaii"
2020-04-03,94,"Hawaii"
2020-04-04,56,"Hawaii"
2020-04-05,59,"Hawaii"
2020-04-06,71,"Hawaii"
2020-04-07,67,"Hawaii"
2020-04-08,79,"Hawaii"
2020-04-09,79,"Hawaii"
2020-04-10,59,"Hawaii"
2020-04-11,50,"Hawaii"
2020-04-12,52,"Hawaii"
2020-04-13,65,"Hawaii"
2020-04-14,63,"Hawaii"
2020-04-15,64,"Hawaii"
2020-04-16,64,"Hawaii"
2020-04-17,82,"Hawaii"
2020-04-18,56,"Hawaii"
2020-04-19,53,"Hawaii"
2020-04-20,53,"Hawaii"
2020-04-21,68,"Hawaii"
2020-04-22,62,"Hawaii"
2020-04-23,59,"Hawaii"
2020-04-24,60,"Hawaii"
2020-04-25,49,"Hawaii"
2020-04-26,42,"Hawaii"
2020-04-27,39,"Hawaii"
2020-04-28,52,"Hawaii"
2020-04-29,46,"Hawaii"
2020-04-30,56,"Hawaii"
2020-05-01,40,"Hawaii"
2020-05-02,42,"Hawaii"
2020-05-03,42,"Hawaii"
2020-05-04,56,"Hawaii"
2020-05-05,46,"Hawaii"
2020-05-06,38,"Hawaii"
2020-05-07,52,"Hawaii"
2020-05-08,50,"Hawaii"
2020-05-09,38,"Hawaii"
2020-05-10,39,"Hawaii"
2020-05-11,36,"Hawaii"
2020-05-12,48,"Hawaii"
2020-05-13,41,"Hawaii"
2020-05-14,34,"Hawaii"
2020-05-15,47,"Hawaii"
2020-05-16,33,"Hawaii"
2020-02-18,6,"Georgia"
2020-02-19,6,"Georgia"
2020-02-20,5,"Georgia"
2020-02-21,6,"Georgia"
2020-02-22,4,"Georgia"
2020-02-23,5,"Georgia"
2020-02-24,4,"Georgia"
2020-02-25,7,"Georgia"
2020-02-26,5,"Georgia"
2020-02-27,6,"Georgia"
2020-02-28,5,"Georgia"
2020-02-29,6,"Georgia"
2020-03-01,3,"Georgia"
2020-03-02,7,"Georgia"
2020-03-03,6,"Georgia"
2020-03-04,6,"Georgia"
2020-03-05,9,"Georgia"
2020-03-06,6,"Georgia"
2020-03-07,5,"Georgia"
2020-03-08,5,"Georgia"
2020-03-09,8,"Georgia"
2020-03-10,9,"Georgia"
2020-03-11,9,"Georgia"
2020-03-12,12,"Georgia"
2020-03-13,16,"Georgia"
2020-03-14,15,"Georgia"
2020-03-15,18,"Georgia"
2020-03-16,34,"Georgia"
2020-03-17,42,"Georgia"
2020-03-18,56,"Georgia"
2020-03-19,52,"Georgia"
2020-03-20,56,"Georgia"
2020-03-21,34,"Georgia"
2020-03-22,54,"Georgia"
2020-03-23,81,"Georgia"
2020-03-24,91,"Georgia"
2020-03-25,96,"Georgia"
2020-03-26,86,"Georgia"
2020-03-27,86,"Georgia"
2020-03-28,49,"Georgia"
2020-03-29,54,"Georgia"
2020-03-30,95,"Georgia"
2020-03-31,92,"Georgia"
2020-04-01,100,"Georgia"
2020-04-02,97,"Georgia"
2020-04-03,89,"Georgia"
2020-04-04,62,"Georgia"
2020-04-05,73,"Georgia"
2020-04-06,75,"Georgia"
2020-04-07,80,"Georgia"
2020-04-08,80,"Georgia"
2020-04-09,77,"Georgia"
2020-04-10,62,"Georgia"
2020-04-11,49,"Georgia"
2020-04-12,65,"Georgia"
2020-04-13,66,"Georgia"
2020-04-14,77,"Georgia"
2020-04-15,74,"Georgia"
2020-04-16,81,"Georgia"
2020-04-17,69,"Georgia"
2020-04-18,39,"Georgia"
2020-04-19,51,"Georgia"
2020-04-20,64,"Georgia"
2020-04-21,66,"Georgia"
2020-04-22,69,"Georgia"
2020-04-23,73,"Georgia"
2020-04-24,62,"Georgia"
2020-04-25,43,"Georgia"
2020-04-26,43,"Georgia"
2020-04-27,57,"Georgia"
2020-04-28,60,"Georgia"
2020-04-29,67,"Georgia"
2020-04-30,54,"Georgia"
2020-05-01,50,"Georgia"
2020-05-02,35,"Georgia"
2020-05-03,35,"Georgia"
2020-05-04,47,"Georgia"
2020-05-05,52,"Georgia"
2020-05-06,51,"Georgia"
2020-05-07,54,"Georgia"
2020-05-08,42,"Georgia"
2020-05-09,31,"Georgia"
2020-05-10,34,"Georgia"
2020-05-11,42,"Georgia"
2020-05-12,46,"Georgia"
2020-05-13,47,"Georgia"
2020-05-14,51,"Georgia"
2020-05-15,47,"Georgia"
2020-05-16,29,"Georgia"
2020-02-18,4,"Florida"
2020-02-19,4,"Florida"
2020-02-20,4,"Florida"
2020-02-21,3,"Florida"
2020-02-22,3,"Florida"
2020-02-23,2,"Florida"
2020-02-24,4,"Florida"
2020-02-25,4,"Florida"
2020-02-26,4,"Florida"
2020-02-27,4,"Florida"
2020-02-28,4,"Florida"
2020-02-29,3,"Florida"
2020-03-01,3,"Florida"
2020-03-02,4,"Florida"
2020-03-03,5,"Florida"
2020-03-04,4,"Florida"
2020-03-05,3,"Florida"
2020-03-06,5,"Florida"
2020-03-07,3,"Florida"
2020-03-08,3,"Florida"
2020-03-09,4,"Florida"
2020-03-10,8,"Florida"
2020-03-11,6,"Florida"
2020-03-12,8,"Florida"
2020-03-13,13,"Florida"
2020-03-14,7,"Florida"
2020-03-15,11,"Florida"
2020-03-16,25,"Florida"
2020-03-17,26,"Florida"
2020-03-18,36,"Florida"
2020-03-19,36,"Florida"
2020-03-20,37,"Florida"
2020-03-21,30,"Florida"
2020-03-22,39,"Florida"
2020-03-23,66,"Florida"
2020-03-24,63,"Florida"
2020-03-25,66,"Florida"
2020-03-26,64,"Florida"
2020-03-27,64,"Florida"
2020-03-28,44,"Florida"
2020-03-29,57,"Florida"
2020-03-30,100,"Florida"
2020-03-31,97,"Florida"
2020-04-01,85,"Florida"
2020-04-02,88,"Florida"
2020-04-03,81,"Florida"
2020-04-04,56,"Florida"
2020-04-05,52,"Florida"
2020-04-06,78,"Florida"
2020-04-07,79,"Florida"
2020-04-08,77,"Florida"
2020-04-09,72,"Florida"
2020-04-10,50,"Florida"
2020-04-11,44,"Florida"
2020-04-12,50,"Florida"
2020-04-13,57,"Florida"
2020-04-14,61,"Florida"
2020-04-15,60,"Florida"
2020-04-16,62,"Florida"
2020-04-17,59,"Florida"
2020-04-18,37,"Florida"
2020-04-19,39,"Florida"
2020-04-20,53,"Florida"
2020-04-21,56,"Florida"
2020-04-22,61,"Florida"
2020-04-23,58,"Florida"
2020-04-24,51,"Florida"
2020-04-25,37,"Florida"
2020-04-26,36,"Florida"
2020-04-27,47,"Florida"
2020-04-28,52,"Florida"
2020-04-29,53,"Florida"
2020-04-30,50,"Florida"
2020-05-01,43,"Florida"
2020-05-02,32,"Florida"
2020-05-03,30,"Florida"
2020-05-04,41,"Florida"
2020-05-05,44,"Florida"
2020-05-06,47,"Florida"
2020-05-07,41,"Florida"
2020-05-08,40,"Florida"
2020-05-09,25,"Florida"
2020-05-10,27,"Florida"
2020-05-11,42,"Florida"
2020-05-12,43,"Florida"
2020-05-13,40,"Florida"
2020-05-14,40,"Florida"
2020-05-15,34,"Florida"
2020-05-16,25,"Florida"
2020-02-18,3,"Delaware"
2020-02-19,0,"Delaware"
2020-02-20,5,"Delaware"
2020-02-21,5,"Delaware"
2020-02-22,4,"Delaware"
2020-02-23,6,"Delaware"
2020-02-24,4,"Delaware"
2020-02-25,5,"Delaware"
2020-02-26,4,"Delaware"
2020-02-27,4,"Delaware"
2020-02-28,4,"Delaware"
2020-02-29,4,"Delaware"
2020-03-01,3,"Delaware"
2020-03-02,2,"Delaware"
2020-03-03,3,"Delaware"
2020-03-04,4,"Delaware"
2020-03-05,4,"Delaware"
2020-03-06,6,"Delaware"
2020-03-07,3,"Delaware"
2020-03-08,0,"Delaware"
2020-03-09,8,"Delaware"
2020-03-10,8,"Delaware"
2020-03-11,14,"Delaware"
2020-03-12,11,"Delaware"
2020-03-13,12,"Delaware"
2020-03-14,12,"Delaware"
2020-03-15,10,"Delaware"
2020-03-16,17,"Delaware"
2020-03-17,34,"Delaware"
2020-03-18,24,"Delaware"
2020-03-19,37,"Delaware"
2020-03-20,41,"Delaware"
2020-03-21,24,"Delaware"
2020-03-22,26,"Delaware"
2020-03-23,52,"Delaware"
2020-03-24,63,"Delaware"
2020-03-25,65,"Delaware"
2020-03-26,78,"Delaware"
2020-03-27,68,"Delaware"
2020-03-28,40,"Delaware"
2020-03-29,50,"Delaware"
2020-03-30,100,"Delaware"
2020-03-31,92,"Delaware"
2020-04-01,94,"Delaware"
2020-04-02,81,"Delaware"
2020-04-03,84,"Delaware"
2020-04-04,53,"Delaware"
2020-04-05,56,"Delaware"
2020-04-06,92,"Delaware"
2020-04-07,91,"Delaware"
2020-04-08,80,"Delaware"
2020-04-09,61,"Delaware"
2020-04-10,42,"Delaware"
2020-04-11,32,"Delaware"
2020-04-12,38,"Delaware"
2020-04-13,34,"Delaware"
2020-04-14,64,"Delaware"
2020-04-15,51,"Delaware"
2020-04-16,56,"Delaware"
2020-04-17,47,"Delaware"
2020-04-18,44,"Delaware"
2020-04-19,29,"Delaware"
2020-04-20,53,"Delaware"
2020-04-21,58,"Delaware"
2020-04-22,57,"Delaware"
2020-04-23,43,"Delaware"
2020-04-24,49,"Delaware"
2020-04-25,32,"Delaware"
2020-04-26,39,"Delaware"
2020-04-27,46,"Delaware"
2020-04-28,55,"Delaware"
2020-04-29,42,"Delaware"
2020-04-30,36,"Delaware"
2020-05-01,41,"Delaware"
2020-05-02,27,"Delaware"
2020-05-03,26,"Delaware"
2020-05-04,43,"Delaware"
2020-05-05,48,"Delaware"
2020-05-06,47,"Delaware"
2020-05-07,42,"Delaware"
2020-05-08,44,"Delaware"
2020-05-09,24,"Delaware"
2020-05-10,15,"Delaware"
2020-05-11,41,"Delaware"
2020-05-12,33,"Delaware"
2020-05-13,49,"Delaware"
2020-05-14,44,"Delaware"
2020-05-15,33,"Delaware"
2020-05-16,20,"Delaware"
2020-02-18,4,"Connecticut"
2020-02-19,4,"Connecticut"
2020-02-20,3,"Connecticut"
2020-02-21,2,"Connecticut"
2020-02-22,3,"Connecticut"
2020-02-23,2,"Connecticut"
2020-02-24,3,"Connecticut"
2020-02-25,2,"Connecticut"
2020-02-26,5,"Connecticut"
2020-02-27,3,"Connecticut"
2020-02-28,5,"Connecticut"
2020-02-29,3,"Connecticut"
2020-03-01,2,"Connecticut"
2020-03-02,2,"Connecticut"
2020-03-03,3,"Connecticut"
2020-03-04,3,"Connecticut"
2020-03-05,6,"Connecticut"
2020-03-06,6,"Connecticut"
2020-03-07,2,"Connecticut"
2020-03-08,4,"Connecticut"
2020-03-09,6,"Connecticut"
2020-03-10,8,"Connecticut"
2020-03-11,11,"Connecticut"
2020-03-12,12,"Connecticut"
2020-03-13,16,"Connecticut"
2020-03-14,12,"Connecticut"
2020-03-15,12,"Connecticut"
2020-03-16,27,"Connecticut"
2020-03-17,38,"Connecticut"
2020-03-18,43,"Connecticut"
2020-03-19,51,"Connecticut"
2020-03-20,56,"Connecticut"
2020-03-21,47,"Connecticut"
2020-03-22,51,"Connecticut"
2020-03-23,86,"Connecticut"
2020-03-24,83,"Connecticut"
2020-03-25,87,"Connecticut"
2020-03-26,84,"Connecticut"
2020-03-27,81,"Connecticut"
2020-03-28,62,"Connecticut"
2020-03-29,69,"Connecticut"
2020-03-30,90,"Connecticut"
2020-03-31,98,"Connecticut"
2020-04-01,89,"Connecticut"
2020-04-02,92,"Connecticut"
2020-04-03,100,"Connecticut"
2020-04-04,71,"Connecticut"
2020-04-05,65,"Connecticut"
2020-04-06,75,"Connecticut"
2020-04-07,78,"Connecticut"
2020-04-08,75,"Connecticut"
2020-04-09,71,"Connecticut"
2020-04-10,55,"Connecticut"
2020-04-11,61,"Connecticut"
2020-04-12,71,"Connecticut"
2020-04-13,54,"Connecticut"
2020-04-14,59,"Connecticut"
2020-04-15,49,"Connecticut"
2020-04-16,61,"Connecticut"
2020-04-17,60,"Connecticut"
2020-04-18,44,"Connecticut"
2020-04-19,45,"Connecticut"
2020-04-20,61,"Connecticut"
2020-04-21,56,"Connecticut"
2020-04-22,68,"Connecticut"
2020-04-23,58,"Connecticut"
2020-04-24,62,"Connecticut"
2020-04-25,42,"Connecticut"
2020-04-26,42,"Connecticut"
2020-04-27,56,"Connecticut"
2020-04-28,58,"Connecticut"
2020-04-29,56,"Connecticut"
2020-04-30,54,"Connecticut"
2020-05-01,61,"Connecticut"
2020-05-02,36,"Connecticut"
2020-05-03,29,"Connecticut"
2020-05-04,46,"Connecticut"
2020-05-05,48,"Connecticut"
2020-05-06,50,"Connecticut"
2020-05-07,56,"Connecticut"
2020-05-08,47,"Connecticut"
2020-05-09,39,"Connecticut"
2020-05-10,35,"Connecticut"
2020-05-11,46,"Connecticut"
2020-05-12,50,"Connecticut"
2020-05-13,56,"Connecticut"
2020-05-14,42,"Connecticut"
2020-05-15,42,"Connecticut"
2020-05-16,26,"Connecticut"
2020-02-18,6,"Colorado"
2020-02-19,8,"Colorado"
2020-02-20,7,"Colorado"
2020-02-21,3,"Colorado"
2020-02-22,4,"Colorado"
2020-02-23,3,"Colorado"
2020-02-24,4,"Colorado"
2020-02-25,6,"Colorado"
2020-02-26,5,"Colorado"
2020-02-27,6,"Colorado"
2020-02-28,7,"Colorado"
2020-02-29,4,"Colorado"
2020-03-01,4,"Colorado"
2020-03-02,7,"Colorado"
2020-03-03,5,"Colorado"
2020-03-04,5,"Colorado"
2020-03-05,8,"Colorado"
2020-03-06,5,"Colorado"
2020-03-07,4,"Colorado"
2020-03-08,2,"Colorado"
2020-03-09,7,"Colorado"
2020-03-10,7,"Colorado"
2020-03-11,11,"Colorado"
2020-03-12,20,"Colorado"
2020-03-13,21,"Colorado"
2020-03-14,11,"Colorado"
2020-03-15,15,"Colorado"
2020-03-16,35,"Colorado"
2020-03-17,39,"Colorado"
2020-03-18,43,"Colorado"
2020-03-19,55,"Colorado"
2020-03-20,52,"Colorado"
2020-03-21,43,"Colorado"
2020-03-22,42,"Colorado"
2020-03-23,66,"Colorado"
2020-03-24,76,"Colorado"
2020-03-25,76,"Colorado"
2020-03-26,81,"Colorado"
2020-03-27,85,"Colorado"
2020-03-28,61,"Colorado"
2020-03-29,62,"Colorado"
2020-03-30,93,"Colorado"
2020-03-31,97,"Colorado"
2020-04-01,98,"Colorado"
2020-04-02,100,"Colorado"
2020-04-03,93,"Colorado"
2020-04-04,62,"Colorado"
2020-04-05,59,"Colorado"
2020-04-06,84,"Colorado"
2020-04-07,77,"Colorado"
2020-04-08,76,"Colorado"
2020-04-09,70,"Colorado"
2020-04-10,70,"Colorado"
2020-04-11,47,"Colorado"
2020-04-12,62,"Colorado"
2020-04-13,61,"Colorado"
2020-04-14,68,"Colorado"
2020-04-15,67,"Colorado"
2020-04-16,67,"Colorado"
2020-04-17,70,"Colorado"
2020-04-18,47,"Colorado"
2020-04-19,43,"Colorado"
2020-04-20,53,"Colorado"
2020-04-21,58,"Colorado"
2020-04-22,57,"Colorado"
2020-04-23,61,"Colorado"
2020-04-24,51,"Colorado"
2020-04-25,36,"Colorado"
2020-04-26,35,"Colorado"
2020-04-27,50,"Colorado"
2020-04-28,46,"Colorado"
2020-04-29,52,"Colorado"
2020-04-30,50,"Colorado"
2020-05-01,47,"Colorado"
2020-05-02,28,"Colorado"
2020-05-03,31,"Colorado"
2020-05-04,43,"Colorado"
2020-05-05,46,"Colorado"
2020-05-06,45,"Colorado"
2020-05-07,43,"Colorado"
2020-05-08,38,"Colorado"
2020-05-09,30,"Colorado"
2020-05-10,32,"Colorado"
2020-05-11,32,"Colorado"
2020-05-12,36,"Colorado"
2020-05-13,39,"Colorado"
2020-05-14,45,"Colorado"
2020-05-15,33,"Colorado"
2020-05-16,23,"Colorado"
2020-02-18,5,"California"
2020-02-19,5,"California"
2020-02-20,5,"California"
2020-02-21,5,"California"
2020-02-22,4,"California"
2020-02-23,3,"California"
2020-02-24,4,"California"
2020-02-25,5,"California"
2020-02-26,5,"California"
2020-02-27,6,"California"
2020-02-28,6,"California"
2020-02-29,4,"California"
2020-03-01,3,"California"
2020-03-02,5,"California"
2020-03-03,5,"California"
2020-03-04,5,"California"
2020-03-05,6,"California"
2020-03-06,7,"California"
2020-03-07,5,"California"
2020-03-08,4,"California"
2020-03-09,9,"California"
2020-03-10,13,"California"
2020-03-11,16,"California"
2020-03-12,21,"California"
2020-03-13,23,"California"
2020-03-14,16,"California"
2020-03-15,17,"California"
2020-03-16,37,"California"
2020-03-17,45,"California"
2020-03-18,54,"California"
2020-03-19,60,"California"
2020-03-20,64,"California"
2020-03-21,47,"California"
2020-03-22,49,"California"
2020-03-23,83,"California"
2020-03-24,88,"California"
2020-03-25,85,"California"
2020-03-26,85,"California"
2020-03-27,83,"California"
2020-03-28,59,"California"
2020-03-29,56,"California"
2020-03-30,92,"California"
2020-03-31,90,"California"
2020-04-01,95,"California"
2020-04-02,100,"California"
2020-04-03,97,"California"
2020-04-04,66,"California"
2020-04-05,61,"California"
2020-04-06,83,"California"
2020-04-07,83,"California"
2020-04-08,77,"California"
2020-04-09,79,"California"
2020-04-10,70,"California"
2020-04-11,54,"California"
2020-04-12,59,"California"
2020-04-13,73,"California"
2020-04-14,76,"California"
2020-04-15,74,"California"
2020-04-16,75,"California"
2020-04-17,70,"California"
2020-04-18,47,"California"
2020-04-19,43,"California"
2020-04-20,68,"California"
2020-04-21,69,"California"
2020-04-22,68,"California"
2020-04-23,68,"California"
2020-04-24,66,"California"
2020-04-25,41,"California"
2020-04-26,37,"California"
2020-04-27,61,"California"
2020-04-28,62,"California"
2020-04-29,61,"California"
2020-04-30,60,"California"
2020-05-01,58,"California"
2020-05-02,37,"California"
2020-05-03,34,"California"
2020-05-04,54,"California"
2020-05-05,55,"California"
2020-05-06,57,"California"
2020-05-07,56,"California"
2020-05-08,51,"California"
2020-05-09,31,"California"
2020-05-10,28,"California"
2020-05-11,45,"California"
2020-05-12,52,"California"
2020-05-13,54,"California"
2020-05-14,52,"California"
2020-05-15,49,"California"
2020-05-16,32,"California"
2020-02-18,4,"Arkansas"
2020-02-19,4,"Arkansas"
2020-02-20,5,"Arkansas"
2020-02-21,4,"Arkansas"
2020-02-22,4,"Arkansas"
2020-02-23,2,"Arkansas"
2020-02-24,4,"Arkansas"
2020-02-25,5,"Arkansas"
2020-02-26,3,"Arkansas"
2020-02-27,3,"Arkansas"
2020-02-28,3,"Arkansas"
2020-02-29,2,"Arkansas"
2020-03-01,3,"Arkansas"
2020-03-02,5,"Arkansas"
2020-03-03,3,"Arkansas"
2020-03-04,3,"Arkansas"
2020-03-05,6,"Arkansas"
2020-03-06,4,"Arkansas"
2020-03-07,4,"Arkansas"
2020-03-08,3,"Arkansas"
2020-03-09,3,"Arkansas"
2020-03-10,4,"Arkansas"
2020-03-11,5,"Arkansas"
2020-03-12,10,"Arkansas"
2020-03-13,11,"Arkansas"
2020-03-14,2,"Arkansas"
2020-03-15,6,"Arkansas"
2020-03-16,25,"Arkansas"
2020-03-17,25,"Arkansas"
2020-03-18,28,"Arkansas"
2020-03-19,38,"Arkansas"
2020-03-20,48,"Arkansas"
2020-03-21,26,"Arkansas"
2020-03-22,24,"Arkansas"
2020-03-23,41,"Arkansas"
2020-03-24,34,"Arkansas"
2020-03-25,43,"Arkansas"
2020-03-26,38,"Arkansas"
2020-03-27,44,"Arkansas"
2020-03-28,30,"Arkansas"
2020-03-29,44,"Arkansas"
2020-03-30,90,"Arkansas"
2020-03-31,87,"Arkansas"
2020-04-01,100,"Arkansas"
2020-04-02,91,"Arkansas"
2020-04-03,77,"Arkansas"
2020-04-04,40,"Arkansas"
2020-04-05,48,"Arkansas"
2020-04-06,84,"Arkansas"
2020-04-07,87,"Arkansas"
2020-04-08,70,"Arkansas"
2020-04-09,68,"Arkansas"
2020-04-10,47,"Arkansas"
2020-04-11,32,"Arkansas"
2020-04-12,38,"Arkansas"
2020-04-13,56,"Arkansas"
2020-04-14,51,"Arkansas"
2020-04-15,64,"Arkansas"
2020-04-16,54,"Arkansas"
2020-04-17,54,"Arkansas"
2020-04-18,25,"Arkansas"
2020-04-19,29,"Arkansas"
2020-04-20,46,"Arkansas"
2020-04-21,46,"Arkansas"
2020-04-22,53,"Arkansas"
2020-04-23,54,"Arkansas"
2020-04-24,34,"Arkansas"
2020-04-25,26,"Arkansas"
2020-04-26,22,"Arkansas"
2020-04-27,36,"Arkansas"
2020-04-28,44,"Arkansas"
2020-04-29,51,"Arkansas"
2020-04-30,35,"Arkansas"
2020-05-01,35,"Arkansas"
2020-05-02,17,"Arkansas"
2020-05-03,21,"Arkansas"
2020-05-04,30,"Arkansas"
2020-05-05,41,"Arkansas"
2020-05-06,34,"Arkansas"
2020-05-07,32,"Arkansas"
2020-05-08,22,"Arkansas"
2020-05-09,18,"Arkansas"
2020-05-10,16,"Arkansas"
2020-05-11,24,"Arkansas"
2020-05-12,31,"Arkansas"
2020-05-13,26,"Arkansas"
2020-05-14,35,"Arkansas"
2020-05-15,28,"Arkansas"
2020-05-16,14,"Arkansas"
2020-02-18,3,"Arizona"
2020-02-19,4,"Arizona"
2020-02-20,3,"Arizona"
2020-02-21,5,"Arizona"
2020-02-22,4,"Arizona"
2020-02-23,3,"Arizona"
2020-02-24,6,"Arizona"
2020-02-25,6,"Arizona"
2020-02-26,5,"Arizona"
2020-02-27,5,"Arizona"
2020-02-28,5,"Arizona"
2020-02-29,4,"Arizona"
2020-03-01,2,"Arizona"
2020-03-02,3,"Arizona"
2020-03-03,5,"Arizona"
2020-03-04,5,"Arizona"
2020-03-05,5,"Arizona"
2020-03-06,4,"Arizona"
2020-03-07,3,"Arizona"
2020-03-08,3,"Arizona"
2020-03-09,5,"Arizona"
2020-03-10,7,"Arizona"
2020-03-11,6,"Arizona"
2020-03-12,11,"Arizona"
2020-03-13,10,"Arizona"
2020-03-14,10,"Arizona"
2020-03-15,12,"Arizona"
2020-03-16,26,"Arizona"
2020-03-17,32,"Arizona"
2020-03-18,38,"Arizona"
2020-03-19,41,"Arizona"
2020-03-20,40,"Arizona"
2020-03-21,32,"Arizona"
2020-03-22,38,"Arizona"
2020-03-23,70,"Arizona"
2020-03-24,81,"Arizona"
2020-03-25,74,"Arizona"
2020-03-26,73,"Arizona"
2020-03-27,72,"Arizona"
2020-03-28,53,"Arizona"
2020-03-29,48,"Arizona"
2020-03-30,82,"Arizona"
2020-03-31,88,"Arizona"
2020-04-01,100,"Arizona"
2020-04-02,91,"Arizona"
2020-04-03,91,"Arizona"
2020-04-04,62,"Arizona"
2020-04-05,56,"Arizona"
2020-04-06,87,"Arizona"
2020-04-07,78,"Arizona"
2020-04-08,78,"Arizona"
2020-04-09,70,"Arizona"
2020-04-10,63,"Arizona"
2020-04-11,49,"Arizona"
2020-04-12,54,"Arizona"
2020-04-13,56,"Arizona"
2020-04-14,63,"Arizona"
2020-04-15,60,"Arizona"
2020-04-16,58,"Arizona"
2020-04-17,54,"Arizona"
2020-04-18,40,"Arizona"
2020-04-19,39,"Arizona"
2020-04-20,63,"Arizona"
2020-04-21,56,"Arizona"
2020-04-22,61,"Arizona"
2020-04-23,56,"Arizona"
2020-04-24,50,"Arizona"
2020-04-25,31,"Arizona"
2020-04-26,33,"Arizona"
2020-04-27,50,"Arizona"
2020-04-28,51,"Arizona"
2020-04-29,52,"Arizona"
2020-04-30,51,"Arizona"
2020-05-01,43,"Arizona"
2020-05-02,31,"Arizona"
2020-05-03,31,"Arizona"
2020-05-04,38,"Arizona"
2020-05-05,43,"Arizona"
