"date","coronavirus_hits","state"
2020-05-01,18,"Arizona"
2020-05-02,18,"Arizona"
2020-05-03,20,"Arizona"
2020-05-04,20,"Arizona"
2020-05-05,18,"Arizona"
2020-05-06,18,"Arizona"
2020-05-07,17,"Arizona"
2020-05-08,17,"Arizona"
2020-05-09,17,"Arizona"
2020-05-10,16,"Arizona"
2020-05-11,18,"Arizona"
2020-05-12,18,"Arizona"
2020-05-13,17,"Arizona"
2020-05-14,16,"Arizona"
2020-05-15,16,"Arizona"
2020-05-16,16,"Arizona"
2020-02-18,7,"Alaska"
2020-02-19,3,"Alaska"
2020-02-20,7,"Alaska"
2020-02-21,6,"Alaska"
2020-02-22,2,"Alaska"
2020-02-23,6,"Alaska"
2020-02-24,7,"Alaska"
2020-02-25,10,"Alaska"
2020-02-26,14,"Alaska"
2020-02-27,17,"Alaska"
2020-02-28,18,"Alaska"
2020-02-29,22,"Alaska"
2020-03-01,20,"Alaska"
2020-03-02,26,"Alaska"
2020-03-03,24,"Alaska"
2020-03-04,28,"Alaska"
2020-03-05,25,"Alaska"
2020-03-06,24,"Alaska"
2020-03-07,27,"Alaska"
2020-03-08,28,"Alaska"
2020-03-09,26,"Alaska"
2020-03-10,27,"Alaska"
2020-03-11,32,"Alaska"
2020-03-12,73,"Alaska"
2020-03-13,100,"Alaska"
2020-03-14,71,"Alaska"
2020-03-15,84,"Alaska"
2020-03-16,77,"Alaska"
2020-03-17,75,"Alaska"
2020-03-18,78,"Alaska"
2020-03-19,75,"Alaska"
2020-03-20,64,"Alaska"
2020-03-21,74,"Alaska"
2020-03-22,64,"Alaska"
2020-03-23,63,"Alaska"
2020-03-24,55,"Alaska"
2020-03-25,54,"Alaska"
2020-03-26,55,"Alaska"
2020-03-27,49,"Alaska"
2020-03-28,60,"Alaska"
2020-03-29,48,"Alaska"
2020-03-30,39,"Alaska"
2020-03-31,38,"Alaska"
2020-04-01,37,"Alaska"
2020-04-02,39,"Alaska"
2020-04-03,47,"Alaska"
2020-04-04,56,"Alaska"
2020-04-05,53,"Alaska"
2020-04-06,50,"Alaska"
2020-04-07,39,"Alaska"
2020-04-08,43,"Alaska"
2020-04-09,41,"Alaska"
2020-04-10,36,"Alaska"
2020-04-11,30,"Alaska"
2020-04-12,26,"Alaska"
2020-04-13,30,"Alaska"
2020-04-14,32,"Alaska"
2020-04-15,34,"Alaska"
2020-04-16,33,"Alaska"
2020-04-17,33,"Alaska"
2020-04-18,33,"Alaska"
2020-04-19,27,"Alaska"
2020-04-20,29,"Alaska"
2020-04-21,26,"Alaska"
2020-04-22,22,"Alaska"
2020-04-23,27,"Alaska"
2020-04-24,29,"Alaska"
2020-04-25,20,"Alaska"
2020-04-26,14,"Alaska"
2020-04-27,12,"Alaska"
2020-04-28,15,"Alaska"
2020-04-29,13,"Alaska"
2020-04-30,16,"Alaska"
2020-05-01,13,"Alaska"
2020-05-02,11,"Alaska"
2020-05-03,15,"Alaska"
2020-05-04,14,"Alaska"
2020-05-05,11,"Alaska"
2020-05-06,10,"Alaska"
2020-05-07,11,"Alaska"
2020-05-08,13,"Alaska"
2020-05-09,10,"Alaska"
2020-05-10,10,"Alaska"
2020-05-11,11,"Alaska"
2020-05-12,11,"Alaska"
2020-05-13,13,"Alaska"
2020-05-14,8,"Alaska"
2020-05-15,9,"Alaska"
2020-05-16,9,"Alaska"
2020-02-18,3,"Alabama"
2020-02-19,3,"Alabama"
2020-02-20,2,"Alabama"
2020-02-21,2,"Alabama"
2020-02-22,4,"Alabama"
2020-02-23,8,"Alabama"
2020-02-24,7,"Alabama"
2020-02-25,8,"Alabama"
2020-02-26,13,"Alabama"
2020-02-27,14,"Alabama"
2020-02-28,13,"Alabama"
2020-02-29,13,"Alabama"
2020-03-01,11,"Alabama"
2020-03-02,16,"Alabama"
2020-03-03,17,"Alabama"
2020-03-04,14,"Alabama"
2020-03-05,19,"Alabama"
2020-03-06,19,"Alabama"
2020-03-07,21,"Alabama"
2020-03-08,20,"Alabama"
2020-03-09,25,"Alabama"
2020-03-10,30,"Alabama"
2020-03-11,39,"Alabama"
2020-03-12,93,"Alabama"
2020-03-13,100,"Alabama"
2020-03-14,82,"Alabama"
2020-03-15,100,"Alabama"
2020-03-16,95,"Alabama"
2020-03-17,85,"Alabama"
2020-03-18,80,"Alabama"
2020-03-19,75,"Alabama"
2020-03-20,72,"Alabama"
2020-03-21,72,"Alabama"
2020-03-22,68,"Alabama"
2020-03-23,70,"Alabama"
2020-03-24,63,"Alabama"
2020-03-25,61,"Alabama"
2020-03-26,67,"Alabama"
2020-03-27,65,"Alabama"
2020-03-28,61,"Alabama"
2020-03-29,57,"Alabama"
2020-03-30,55,"Alabama"
2020-03-31,52,"Alabama"
2020-04-01,49,"Alabama"
2020-04-02,48,"Alabama"
2020-04-03,61,"Alabama"
2020-04-04,60,"Alabama"
2020-04-05,58,"Alabama"
2020-04-06,55,"Alabama"
2020-04-07,55,"Alabama"
2020-04-08,48,"Alabama"
2020-04-09,49,"Alabama"
2020-04-10,43,"Alabama"
2020-04-11,34,"Alabama"
2020-04-12,25,"Alabama"
2020-04-13,36,"Alabama"
2020-04-14,39,"Alabama"
2020-04-15,37,"Alabama"
2020-04-16,37,"Alabama"
2020-04-17,37,"Alabama"
2020-04-18,37,"Alabama"
2020-04-19,25,"Alabama"
2020-04-20,30,"Alabama"
2020-04-21,33,"Alabama"
2020-04-22,22,"Alabama"
2020-04-23,29,"Alabama"
2020-04-24,32,"Alabama"
2020-04-25,18,"Alabama"
2020-04-26,17,"Alabama"
2020-04-27,16,"Alabama"
2020-04-28,18,"Alabama"
2020-04-29,14,"Alabama"
2020-04-30,14,"Alabama"
2020-05-01,14,"Alabama"
2020-05-02,13,"Alabama"
2020-05-03,14,"Alabama"
2020-05-04,15,"Alabama"
2020-05-05,13,"Alabama"
2020-05-06,14,"Alabama"
2020-05-07,13,"Alabama"
2020-05-08,13,"Alabama"
2020-05-09,12,"Alabama"
2020-05-10,11,"Alabama"
2020-05-11,12,"Alabama"
2020-05-12,12,"Alabama"
2020-05-13,12,"Alabama"
2020-05-14,12,"Alabama"
2020-05-15,12,"Alabama"
2020-05-16,11,"Alabama"
2020-02-18,3,"Alabama"
2020-02-19,3,"Alabama"
2020-02-20,2,"Alabama"
2020-02-21,2,"Alabama"
2020-02-22,4,"Alabama"
2020-02-23,8,"Alabama"
2020-02-24,7,"Alabama"
2020-02-25,8,"Alabama"
2020-02-26,13,"Alabama"
2020-02-27,14,"Alabama"
2020-02-28,13,"Alabama"
2020-02-29,13,"Alabama"
2020-03-01,11,"Alabama"
2020-03-02,16,"Alabama"
2020-03-03,17,"Alabama"
2020-03-04,14,"Alabama"
2020-03-05,19,"Alabama"
2020-03-06,19,"Alabama"
2020-03-07,21,"Alabama"
2020-03-08,20,"Alabama"
2020-03-09,25,"Alabama"
2020-03-10,30,"Alabama"
2020-03-11,39,"Alabama"
2020-03-12,93,"Alabama"
2020-03-13,100,"Alabama"
2020-03-14,82,"Alabama"
2020-03-15,100,"Alabama"
2020-03-16,95,"Alabama"
2020-03-17,85,"Alabama"
2020-03-18,80,"Alabama"
2020-03-19,75,"Alabama"
2020-03-20,72,"Alabama"
2020-03-21,72,"Alabama"
2020-03-22,68,"Alabama"
2020-03-23,70,"Alabama"
2020-03-24,63,"Alabama"
2020-03-25,61,"Alabama"
2020-03-26,67,"Alabama"
2020-03-27,65,"Alabama"
2020-03-28,61,"Alabama"
2020-03-29,57,"Alabama"
2020-03-30,55,"Alabama"
2020-03-31,52,"Alabama"
2020-04-01,49,"Alabama"
2020-04-02,48,"Alabama"
2020-04-03,61,"Alabama"
2020-04-04,60,"Alabama"
2020-04-05,58,"Alabama"
2020-04-06,55,"Alabama"
2020-04-07,55,"Alabama"
2020-04-08,48,"Alabama"
2020-04-09,49,"Alabama"
2020-04-10,43,"Alabama"
2020-04-11,34,"Alabama"
2020-04-12,25,"Alabama"
2020-04-13,36,"Alabama"
2020-04-14,39,"Alabama"
2020-04-15,37,"Alabama"
2020-04-16,37,"Alabama"
2020-04-17,37,"Alabama"
2020-04-18,37,"Alabama"
2020-04-19,25,"Alabama"
2020-04-20,30,"Alabama"
2020-04-21,33,"Alabama"
2020-04-22,22,"Alabama"
2020-04-23,29,"Alabama"
2020-04-24,32,"Alabama"
2020-04-25,18,"Alabama"
2020-04-26,17,"Alabama"
2020-04-27,16,"Alabama"
2020-04-28,18,"Alabama"
2020-04-29,14,"Alabama"
2020-04-30,14,"Alabama"
2020-05-01,14,"Alabama"
2020-05-02,13,"Alabama"
2020-05-03,14,"Alabama"
2020-05-04,15,"Alabama"
2020-05-05,13,"Alabama"
2020-05-06,14,"Alabama"
2020-05-07,13,"Alabama"
2020-05-08,13,"Alabama"
2020-05-09,12,"Alabama"
2020-05-10,11,"Alabama"
2020-05-11,12,"Alabama"
2020-05-12,12,"Alabama"
2020-05-13,12,"Alabama"
2020-05-14,12,"Alabama"
2020-05-15,12,"Alabama"
2020-05-16,11,"Alabama"
