"date","ticketmaster_hits","state"
2020-02-18,0,"Idaho"
2020-02-19,51,"Idaho"
2020-02-20,68,"Idaho"
2020-02-21,34,"Idaho"
2020-02-22,41,"Idaho"
2020-02-23,52,"Idaho"
2020-02-24,33,"Idaho"
2020-02-25,100,"Idaho"
2020-02-26,0,"Idaho"
2020-02-27,56,"Idaho"
2020-02-28,0,"Idaho"
2020-02-29,78,"Idaho"
2020-03-01,58,"Idaho"
2020-03-02,33,"Idaho"
2020-03-03,33,"Idaho"
2020-03-04,33,"Idaho"
2020-03-05,0,"Idaho"
2020-03-06,34,"Idaho"
2020-03-07,38,"Idaho"
2020-03-08,38,"Idaho"
2020-03-09,0,"Idaho"
2020-03-10,66,"Idaho"
2020-03-11,32,"Idaho"
2020-03-12,79,"Idaho"
2020-03-13,0,"Idaho"
2020-03-14,37,"Idaho"
2020-03-15,36,"Idaho"
2020-03-16,31,"Idaho"
2020-03-17,32,"Idaho"
2020-03-18,32,"Idaho"
2020-03-19,32,"Idaho"
2020-03-20,0,"Idaho"
2020-03-21,37,"Idaho"
2020-03-22,0,"Idaho"
2020-03-23,0,"Idaho"
2020-03-24,0,"Idaho"
2020-03-25,0,"Idaho"
2020-03-26,0,"Idaho"
2020-03-27,31,"Idaho"
2020-03-28,35,"Idaho"
2020-03-29,0,"Idaho"
2020-03-30,0,"Idaho"
2020-03-31,0,"Idaho"
2020-04-01,0,"Idaho"
2020-04-02,29,"Idaho"
2020-04-03,0,"Idaho"
2020-04-04,0,"Idaho"
2020-04-05,0,"Idaho"
2020-04-06,0,"Idaho"
2020-04-07,0,"Idaho"
2020-04-08,30,"Idaho"
2020-04-09,31,"Idaho"
2020-04-10,31,"Idaho"
2020-04-11,0,"Idaho"
2020-04-12,0,"Idaho"
2020-04-13,0,"Idaho"
2020-04-14,29,"Idaho"
2020-04-15,27,"Idaho"
2020-04-16,0,"Idaho"
2020-04-17,30,"Idaho"
2020-04-18,34,"Idaho"
2020-04-19,0,"Idaho"
2020-04-20,0,"Idaho"
2020-04-21,0,"Idaho"
2020-04-22,60,"Idaho"
2020-04-23,0,"Idaho"
2020-04-24,0,"Idaho"
2020-04-25,0,"Idaho"
2020-04-26,35,"Idaho"
2020-04-27,29,"Idaho"
2020-04-28,29,"Idaho"
2020-04-29,0,"Idaho"
2020-04-30,55,"Idaho"
2020-05-01,30,"Idaho"
2020-05-02,0,"Idaho"
2020-05-03,0,"Idaho"
2020-05-04,30,"Idaho"
2020-05-05,29,"Idaho"
2020-05-06,29,"Idaho"
2020-05-07,0,"Idaho"
2020-05-08,32,"Idaho"
2020-05-09,0,"Idaho"
2020-05-10,0,"Idaho"
2020-05-11,0,"Idaho"
2020-05-12,30,"Idaho"
2020-05-13,30,"Idaho"
2020-05-14,0,"Idaho"
2020-05-15,0,"Idaho"
2020-05-16,37,"Idaho"
2020-02-18,60,"Hawaii"
2020-02-19,29,"Hawaii"
2020-02-20,49,"Hawaii"
2020-02-21,59,"Hawaii"
2020-02-22,33,"Hawaii"
2020-02-23,67,"Hawaii"
2020-02-24,30,"Hawaii"
2020-02-25,29,"Hawaii"
2020-02-26,59,"Hawaii"
2020-02-27,0,"Hawaii"
2020-02-28,30,"Hawaii"
2020-02-29,55,"Hawaii"
2020-03-01,100,"Hawaii"
2020-03-02,59,"Hawaii"
2020-03-03,57,"Hawaii"
2020-03-04,0,"Hawaii"
2020-03-05,58,"Hawaii"
2020-03-06,29,"Hawaii"
2020-03-07,0,"Hawaii"
2020-03-08,33,"Hawaii"
2020-03-09,29,"Hawaii"
2020-03-10,0,"Hawaii"
2020-03-11,59,"Hawaii"
2020-03-12,28,"Hawaii"
2020-03-13,29,"Hawaii"
2020-03-14,32,"Hawaii"
2020-03-15,0,"Hawaii"
2020-03-16,29,"Hawaii"
2020-03-17,28,"Hawaii"
2020-03-18,28,"Hawaii"
2020-03-19,29,"Hawaii"
2020-03-20,29,"Hawaii"
2020-03-21,32,"Hawaii"
2020-03-22,33,"Hawaii"
2020-03-23,28,"Hawaii"
2020-03-24,29,"Hawaii"
2020-03-25,28,"Hawaii"
2020-03-26,0,"Hawaii"
2020-03-27,58,"Hawaii"
2020-03-28,0,"Hawaii"
2020-03-29,0,"Hawaii"
2020-03-30,28,"Hawaii"
2020-03-31,0,"Hawaii"
2020-04-01,0,"Hawaii"
2020-04-02,28,"Hawaii"
2020-04-03,0,"Hawaii"
2020-04-04,0,"Hawaii"
2020-04-05,0,"Hawaii"
2020-04-06,0,"Hawaii"
2020-04-07,28,"Hawaii"
2020-04-08,28,"Hawaii"
2020-04-09,0,"Hawaii"
2020-04-10,0,"Hawaii"
2020-04-11,0,"Hawaii"
2020-04-12,0,"Hawaii"
2020-04-13,30,"Hawaii"
2020-04-14,0,"Hawaii"
2020-04-15,0,"Hawaii"
2020-04-16,0,"Hawaii"
2020-04-17,0,"Hawaii"
2020-04-18,0,"Hawaii"
2020-04-19,0,"Hawaii"
2020-04-20,0,"Hawaii"
2020-04-21,0,"Hawaii"
2020-04-22,0,"Hawaii"
2020-04-23,0,"Hawaii"
2020-04-24,0,"Hawaii"
2020-04-25,30,"Hawaii"
2020-04-26,31,"Hawaii"
2020-04-27,0,"Hawaii"
2020-04-28,28,"Hawaii"
2020-04-29,0,"Hawaii"
2020-04-30,26,"Hawaii"
2020-05-01,29,"Hawaii"
2020-05-02,0,"Hawaii"
2020-05-03,32,"Hawaii"
2020-05-04,0,"Hawaii"
2020-05-05,27,"Hawaii"
2020-05-06,29,"Hawaii"
2020-05-07,0,"Hawaii"
2020-05-08,0,"Hawaii"
2020-05-09,0,"Hawaii"
2020-05-10,0,"Hawaii"
2020-05-11,0,"Hawaii"
2020-05-12,0,"Hawaii"
2020-05-13,0,"Hawaii"
2020-05-14,0,"Hawaii"
2020-05-15,0,"Hawaii"
2020-05-16,0,"Hawaii"
2020-02-18,75,"Georgia"
2020-02-19,60,"Georgia"
2020-02-20,78,"Georgia"
2020-02-21,49,"Georgia"
2020-02-22,72,"Georgia"
2020-02-23,64,"Georgia"
2020-02-24,40,"Georgia"
2020-02-25,46,"Georgia"
2020-02-26,87,"Georgia"
2020-02-27,62,"Georgia"
2020-02-28,70,"Georgia"
2020-02-29,100,"Georgia"
2020-03-01,52,"Georgia"
2020-03-02,97,"Georgia"
2020-03-03,82,"Georgia"
2020-03-04,55,"Georgia"
2020-03-05,75,"Georgia"
2020-03-06,84,"Georgia"
2020-03-07,94,"Georgia"
2020-03-08,54,"Georgia"
2020-03-09,36,"Georgia"
2020-03-10,53,"Georgia"
2020-03-11,54,"Georgia"
2020-03-12,92,"Georgia"
2020-03-13,58,"Georgia"
2020-03-14,37,"Georgia"
2020-03-15,16,"Georgia"
2020-03-16,16,"Georgia"
2020-03-17,14,"Georgia"
2020-03-18,23,"Georgia"
2020-03-19,11,"Georgia"
2020-03-20,36,"Georgia"
2020-03-21,7,"Georgia"
2020-03-22,32,"Georgia"
2020-03-23,18,"Georgia"
2020-03-24,14,"Georgia"
2020-03-25,6,"Georgia"
2020-03-26,20,"Georgia"
2020-03-27,21,"Georgia"
2020-03-28,10,"Georgia"
2020-03-29,9,"Georgia"
2020-03-30,11,"Georgia"
2020-03-31,13,"Georgia"
2020-04-01,11,"Georgia"
2020-04-02,8,"Georgia"
2020-04-03,11,"Georgia"
2020-04-04,16,"Georgia"
2020-04-05,10,"Georgia"
2020-04-06,17,"Georgia"
2020-04-07,17,"Georgia"
2020-04-08,14,"Georgia"
2020-04-09,6,"Georgia"
2020-04-10,18,"Georgia"
2020-04-11,13,"Georgia"
2020-04-12,6,"Georgia"
2020-04-13,13,"Georgia"
2020-04-14,19,"Georgia"
2020-04-15,24,"Georgia"
2020-04-16,11,"Georgia"
2020-04-17,14,"Georgia"
2020-04-18,6,"Georgia"
2020-04-19,12,"Georgia"
2020-04-20,16,"Georgia"
2020-04-21,17,"Georgia"
2020-04-22,12,"Georgia"
2020-04-23,0,"Georgia"
2020-04-24,0,"Georgia"
2020-04-25,13,"Georgia"
2020-04-26,7,"Georgia"
2020-04-27,17,"Georgia"
2020-04-28,12,"Georgia"
2020-04-29,20,"Georgia"
2020-04-30,8,"Georgia"
2020-05-01,17,"Georgia"
2020-05-02,6,"Georgia"
2020-05-03,6,"Georgia"
2020-05-04,16,"Georgia"
2020-05-05,12,"Georgia"
2020-05-06,32,"Georgia"
2020-05-07,11,"Georgia"
2020-05-08,14,"Georgia"
2020-05-09,13,"Georgia"
2020-05-10,10,"Georgia"
2020-05-11,20,"Georgia"
2020-05-12,6,"Georgia"
2020-05-13,11,"Georgia"
2020-05-14,5,"Georgia"
2020-05-15,11,"Georgia"
2020-05-16,13,"Georgia"
2020-02-18,40,"Florida"
2020-02-19,44,"Florida"
2020-02-20,48,"Florida"
2020-02-21,62,"Florida"
2020-02-22,51,"Florida"
2020-02-23,47,"Florida"
2020-02-24,41,"Florida"
2020-02-25,65,"Florida"
2020-02-26,57,"Florida"
2020-02-27,69,"Florida"
2020-02-28,100,"Florida"
2020-02-29,62,"Florida"
2020-03-01,45,"Florida"
2020-03-02,45,"Florida"
2020-03-03,48,"Florida"
2020-03-04,46,"Florida"
2020-03-05,49,"Florida"
2020-03-06,56,"Florida"
2020-03-07,64,"Florida"
2020-03-08,38,"Florida"
2020-03-09,55,"Florida"
2020-03-10,65,"Florida"
2020-03-11,68,"Florida"
2020-03-12,86,"Florida"
2020-03-13,44,"Florida"
2020-03-14,30,"Florida"
2020-03-15,23,"Florida"
2020-03-16,23,"Florida"
2020-03-17,27,"Florida"
2020-03-18,20,"Florida"
2020-03-19,10,"Florida"
2020-03-20,14,"Florida"
2020-03-21,14,"Florida"
2020-03-22,13,"Florida"
2020-03-23,11,"Florida"
2020-03-24,8,"Florida"
2020-03-25,14,"Florida"
2020-03-26,12,"Florida"
2020-03-27,10,"Florida"
2020-03-28,13,"Florida"
2020-03-29,10,"Florida"
2020-03-30,10,"Florida"
2020-03-31,7,"Florida"
2020-04-01,9,"Florida"
2020-04-02,5,"Florida"
2020-04-03,7,"Florida"
2020-04-04,8,"Florida"
2020-04-05,7,"Florida"
2020-04-06,8,"Florida"
2020-04-07,8,"Florida"
2020-04-08,7,"Florida"
2020-04-09,9,"Florida"
2020-04-10,8,"Florida"
2020-04-11,10,"Florida"
2020-04-12,5,"Florida"
2020-04-13,7,"Florida"
2020-04-14,22,"Florida"
2020-04-15,7,"Florida"
2020-04-16,10,"Florida"
2020-04-17,10,"Florida"
2020-04-18,10,"Florida"
2020-04-19,7,"Florida"
2020-04-20,8,"Florida"
2020-04-21,11,"Florida"
2020-04-22,14,"Florida"
2020-04-23,9,"Florida"
2020-04-24,4,"Florida"
2020-04-25,10,"Florida"
2020-04-26,11,"Florida"
2020-04-27,7,"Florida"
2020-04-28,7,"Florida"
2020-04-29,8,"Florida"
2020-04-30,4,"Florida"
2020-05-01,9,"Florida"
2020-05-02,8,"Florida"
2020-05-03,9,"Florida"
2020-05-04,9,"Florida"
2020-05-05,11,"Florida"
2020-05-06,11,"Florida"
2020-05-07,12,"Florida"
2020-05-08,24,"Florida"
2020-05-09,7,"Florida"
2020-05-10,9,"Florida"
2020-05-11,11,"Florida"
2020-05-12,9,"Florida"
2020-05-13,7,"Florida"
2020-05-14,5,"Florida"
2020-05-15,13,"Florida"
2020-05-16,6,"Florida"
2020-02-18,38,"Delaware"
2020-02-19,78,"Delaware"
2020-02-20,39,"Delaware"
2020-02-21,40,"Delaware"
2020-02-22,92,"Delaware"
2020-02-23,43,"Delaware"
2020-02-24,0,"Delaware"
2020-02-25,38,"Delaware"
2020-02-26,0,"Delaware"
2020-02-27,0,"Delaware"
2020-02-28,0,"Delaware"
2020-02-29,44,"Delaware"
2020-03-01,43,"Delaware"
2020-03-02,50,"Delaware"
2020-03-03,76,"Delaware"
2020-03-04,0,"Delaware"
2020-03-05,40,"Delaware"
2020-03-06,0,"Delaware"
2020-03-07,44,"Delaware"
2020-03-08,0,"Delaware"
2020-03-09,59,"Delaware"
2020-03-10,38,"Delaware"
2020-03-11,72,"Delaware"
2020-03-12,36,"Delaware"
2020-03-13,40,"Delaware"
2020-03-14,45,"Delaware"
2020-03-15,43,"Delaware"
2020-03-16,0,"Delaware"
2020-03-17,37,"Delaware"
2020-03-18,57,"Delaware"
2020-03-19,0,"Delaware"
2020-03-20,0,"Delaware"
2020-03-21,39,"Delaware"
2020-03-22,39,"Delaware"
2020-03-23,100,"Delaware"
2020-03-24,0,"Delaware"
2020-03-25,0,"Delaware"
2020-03-26,0,"Delaware"
2020-03-27,0,"Delaware"
2020-03-28,0,"Delaware"
2020-03-29,0,"Delaware"
2020-03-30,34,"Delaware"
2020-03-31,0,"Delaware"
2020-04-01,0,"Delaware"
2020-04-02,0,"Delaware"
2020-04-03,34,"Delaware"
2020-04-04,0,"Delaware"
2020-04-05,0,"Delaware"
2020-04-06,0,"Delaware"
2020-04-07,0,"Delaware"
2020-04-08,0,"Delaware"
2020-04-09,0,"Delaware"
2020-04-10,34,"Delaware"
2020-04-11,0,"Delaware"
2020-04-12,39,"Delaware"
2020-04-13,34,"Delaware"
2020-04-14,33,"Delaware"
2020-04-15,0,"Delaware"
2020-04-16,33,"Delaware"
2020-04-17,0,"Delaware"
2020-04-18,0,"Delaware"
2020-04-19,0,"Delaware"
2020-04-20,0,"Delaware"
2020-04-21,0,"Delaware"
2020-04-22,34,"Delaware"
2020-04-23,33,"Delaware"
2020-04-24,0,"Delaware"
2020-04-25,0,"Delaware"
2020-04-26,0,"Delaware"
2020-04-27,0,"Delaware"
2020-04-28,0,"Delaware"
2020-04-29,34,"Delaware"
2020-04-30,31,"Delaware"
2020-05-01,67,"Delaware"
2020-05-02,39,"Delaware"
2020-05-03,38,"Delaware"
2020-05-04,0,"Delaware"
2020-05-05,30,"Delaware"
2020-05-06,0,"Delaware"
2020-05-07,33,"Delaware"
2020-05-08,33,"Delaware"
2020-05-09,36,"Delaware"
2020-05-10,38,"Delaware"
2020-05-11,0,"Delaware"
2020-05-12,0,"Delaware"
2020-05-13,0,"Delaware"
2020-05-14,0,"Delaware"
2020-05-15,0,"Delaware"
2020-05-16,39,"Delaware"
2020-02-18,35,"Connecticut"
2020-02-19,66,"Connecticut"
2020-02-20,27,"Connecticut"
2020-02-21,100,"Connecticut"
2020-02-22,40,"Connecticut"
2020-02-23,42,"Connecticut"
2020-02-24,57,"Connecticut"
2020-02-25,87,"Connecticut"
2020-02-26,46,"Connecticut"
2020-02-27,60,"Connecticut"
2020-02-28,58,"Connecticut"
2020-02-29,47,"Connecticut"
2020-03-01,36,"Connecticut"
2020-03-02,68,"Connecticut"
2020-03-03,30,"Connecticut"
2020-03-04,26,"Connecticut"
2020-03-05,22,"Connecticut"
2020-03-06,76,"Connecticut"
2020-03-07,47,"Connecticut"
2020-03-08,46,"Connecticut"
2020-03-09,35,"Connecticut"
2020-03-10,61,"Connecticut"
2020-03-11,65,"Connecticut"
2020-03-12,67,"Connecticut"
2020-03-13,27,"Connecticut"
2020-03-14,42,"Connecticut"
2020-03-15,23,"Connecticut"
2020-03-16,32,"Connecticut"
2020-03-17,17,"Connecticut"
2020-03-18,17,"Connecticut"
2020-03-19,37,"Connecticut"
2020-03-20,32,"Connecticut"
2020-03-21,14,"Connecticut"
2020-03-22,0,"Connecticut"
2020-03-23,11,"Connecticut"
2020-03-24,12,"Connecticut"
2020-03-25,0,"Connecticut"
2020-03-26,16,"Connecticut"
2020-03-27,12,"Connecticut"
2020-03-28,0,"Connecticut"
2020-03-29,20,"Connecticut"
2020-03-30,11,"Connecticut"
2020-03-31,19,"Connecticut"
2020-04-01,15,"Connecticut"
2020-04-02,23,"Connecticut"
2020-04-03,23,"Connecticut"
2020-04-04,14,"Connecticut"
2020-04-05,14,"Connecticut"
2020-04-06,23,"Connecticut"
2020-04-07,16,"Connecticut"
2020-04-08,11,"Connecticut"
2020-04-09,11,"Connecticut"
2020-04-10,13,"Connecticut"
2020-04-11,0,"Connecticut"
2020-04-12,14,"Connecticut"
2020-04-13,12,"Connecticut"
2020-04-14,24,"Connecticut"
2020-04-15,29,"Connecticut"
2020-04-16,17,"Connecticut"
2020-04-17,24,"Connecticut"
2020-04-18,26,"Connecticut"
2020-04-19,14,"Connecticut"
2020-04-20,11,"Connecticut"
2020-04-21,16,"Connecticut"
2020-04-22,15,"Connecticut"
2020-04-23,0,"Connecticut"
2020-04-24,33,"Connecticut"
2020-04-25,0,"Connecticut"
2020-04-26,26,"Connecticut"
2020-04-27,0,"Connecticut"
2020-04-28,12,"Connecticut"
2020-04-29,0,"Connecticut"
2020-04-30,11,"Connecticut"
2020-05-01,11,"Connecticut"
2020-05-02,0,"Connecticut"
2020-05-03,15,"Connecticut"
2020-05-04,15,"Connecticut"
2020-05-05,11,"Connecticut"
2020-05-06,11,"Connecticut"
2020-05-07,23,"Connecticut"
2020-05-08,11,"Connecticut"
2020-05-09,0,"Connecticut"
2020-05-10,14,"Connecticut"
2020-05-11,19,"Connecticut"
2020-05-12,17,"Connecticut"
2020-05-13,12,"Connecticut"
2020-05-14,12,"Connecticut"
2020-05-15,12,"Connecticut"
2020-05-16,14,"Connecticut"
2020-02-18,75,"Colorado"
2020-02-19,14,"Colorado"
2020-02-20,55,"Colorado"
2020-02-21,65,"Colorado"
2020-02-22,41,"Colorado"
2020-02-23,63,"Colorado"
2020-02-24,27,"Colorado"
2020-02-25,47,"Colorado"
2020-02-26,61,"Colorado"
2020-02-27,48,"Colorado"
2020-02-28,93,"Colorado"
2020-02-29,57,"Colorado"
2020-03-01,47,"Colorado"
2020-03-02,33,"Colorado"
2020-03-03,47,"Colorado"
2020-03-04,100,"Colorado"
2020-03-05,82,"Colorado"
2020-03-06,70,"Colorado"
2020-03-07,84,"Colorado"
2020-03-08,40,"Colorado"
2020-03-09,53,"Colorado"
2020-03-10,59,"Colorado"
2020-03-11,59,"Colorado"
2020-03-12,89,"Colorado"
2020-03-13,53,"Colorado"
2020-03-14,40,"Colorado"
2020-03-15,38,"Colorado"
2020-03-16,40,"Colorado"
2020-03-17,53,"Colorado"
2020-03-18,28,"Colorado"
2020-03-19,20,"Colorado"
2020-03-20,26,"Colorado"
2020-03-21,15,"Colorado"
2020-03-22,15,"Colorado"
2020-03-23,50,"Colorado"
2020-03-24,14,"Colorado"
2020-03-25,13,"Colorado"
2020-03-26,0,"Colorado"
2020-03-27,32,"Colorado"
2020-03-28,0,"Colorado"
2020-03-29,15,"Colorado"
2020-03-30,26,"Colorado"
2020-03-31,13,"Colorado"
2020-04-01,13,"Colorado"
2020-04-02,12,"Colorado"
2020-04-03,13,"Colorado"
2020-04-04,15,"Colorado"
2020-04-05,0,"Colorado"
2020-04-06,19,"Colorado"
2020-04-07,26,"Colorado"
2020-04-08,0,"Colorado"
2020-04-09,26,"Colorado"
2020-04-10,20,"Colorado"
2020-04-11,0,"Colorado"
2020-04-12,15,"Colorado"
2020-04-13,0,"Colorado"
2020-04-14,25,"Colorado"
2020-04-15,48,"Colorado"
2020-04-16,36,"Colorado"
2020-04-17,50,"Colorado"
2020-04-18,0,"Colorado"
2020-04-19,15,"Colorado"
2020-04-20,13,"Colorado"
2020-04-21,19,"Colorado"
2020-04-22,38,"Colorado"
2020-04-23,0,"Colorado"
2020-04-24,12,"Colorado"
2020-04-25,15,"Colorado"
2020-04-26,15,"Colorado"
2020-04-27,39,"Colorado"
2020-04-28,19,"Colorado"
2020-04-29,0,"Colorado"
2020-04-30,18,"Colorado"
2020-05-01,19,"Colorado"
2020-05-02,0,"Colorado"
2020-05-03,0,"Colorado"
2020-05-04,19,"Colorado"
2020-05-05,36,"Colorado"
2020-05-06,0,"Colorado"
2020-05-07,26,"Colorado"
2020-05-08,13,"Colorado"
2020-05-09,15,"Colorado"
2020-05-10,0,"Colorado"
2020-05-11,0,"Colorado"
2020-05-12,0,"Colorado"
2020-05-13,13,"Colorado"
2020-05-14,25,"Colorado"
2020-05-15,13,"Colorado"
2020-05-16,0,"Colorado"
2020-02-18,71,"California"
2020-02-19,87,"California"
2020-02-20,84,"California"
2020-02-21,72,"California"
2020-02-22,55,"California"
2020-02-23,58,"California"
2020-02-24,65,"California"
2020-02-25,77,"California"
2020-02-26,81,"California"
2020-02-27,66,"California"
2020-02-28,100,"California"
2020-02-29,78,"California"
2020-03-01,70,"California"
2020-03-02,60,"California"
2020-03-03,51,"California"
2020-03-04,58,"California"
2020-03-05,70,"California"
2020-03-06,63,"California"
2020-03-07,58,"California"
2020-03-08,61,"California"
2020-03-09,43,"California"
2020-03-10,54,"California"
2020-03-11,61,"California"
2020-03-12,74,"California"
2020-03-13,55,"California"
2020-03-14,24,"California"
2020-03-15,18,"California"
2020-03-16,30,"California"
2020-03-17,22,"California"
2020-03-18,14,"California"
2020-03-19,17,"California"
2020-03-20,11,"California"
2020-03-21,14,"California"
2020-03-22,14,"California"
2020-03-23,11,"California"
2020-03-24,13,"California"
2020-03-25,14,"California"
2020-03-26,16,"California"
2020-03-27,17,"California"
2020-03-28,20,"California"
2020-03-29,12,"California"
2020-03-30,12,"California"
2020-03-31,15,"California"
2020-04-01,10,"California"
2020-04-02,9,"California"
2020-04-03,10,"California"
2020-04-04,8,"California"
2020-04-05,6,"California"
2020-04-06,9,"California"
2020-04-07,9,"California"
2020-04-08,10,"California"
2020-04-09,10,"California"
2020-04-10,9,"California"
2020-04-11,10,"California"
2020-04-12,7,"California"
2020-04-13,14,"California"
2020-04-14,19,"California"
2020-04-15,27,"California"
2020-04-16,21,"California"
2020-04-17,22,"California"
2020-04-18,19,"California"
2020-04-19,12,"California"
2020-04-20,20,"California"
2020-04-21,17,"California"
2020-04-22,14,"California"
2020-04-23,12,"California"
2020-04-24,10,"California"
2020-04-25,13,"California"
2020-04-26,11,"California"
2020-04-27,14,"California"
2020-04-28,16,"California"
2020-04-29,19,"California"
2020-04-30,11,"California"
2020-05-01,17,"California"
2020-05-02,14,"California"
2020-05-03,9,"California"
2020-05-04,13,"California"
2020-05-05,13,"California"
2020-05-06,11,"California"
2020-05-07,12,"California"
2020-05-08,32,"California"
2020-05-09,10,"California"
2020-05-10,7,"California"
2020-05-11,15,"California"
2020-05-12,13,"California"
2020-05-13,15,"California"
2020-05-14,12,"California"
2020-05-15,13,"California"
2020-05-16,10,"California"
2020-02-18,45,"Arkansas"
2020-02-19,25,"Arkansas"
2020-02-20,13,"Arkansas"
2020-02-21,52,"Arkansas"
2020-02-22,32,"Arkansas"
2020-02-23,26,"Arkansas"
2020-02-24,100,"Arkansas"
2020-02-25,43,"Arkansas"
2020-02-26,16,"Arkansas"
2020-02-27,30,"Arkansas"
2020-02-28,26,"Arkansas"
2020-02-29,24,"Arkansas"
2020-03-01,32,"Arkansas"
2020-03-02,31,"Arkansas"
2020-03-03,29,"Arkansas"
2020-03-04,29,"Arkansas"
2020-03-05,45,"Arkansas"
2020-03-06,31,"Arkansas"
2020-03-07,27,"Arkansas"
2020-03-08,16,"Arkansas"
2020-03-09,20,"Arkansas"
2020-03-10,19,"Arkansas"
2020-03-11,33,"Arkansas"
2020-03-12,44,"Arkansas"
2020-03-13,38,"Arkansas"
2020-03-14,20,"Arkansas"
2020-03-15,15,"Arkansas"
2020-03-16,12,"Arkansas"
2020-03-17,13,"Arkansas"
2020-03-18,19,"Arkansas"
2020-03-19,25,"Arkansas"
2020-03-20,18,"Arkansas"
2020-03-21,0,"Arkansas"
2020-03-22,0,"Arkansas"
2020-03-23,12,"Arkansas"
2020-03-24,13,"Arkansas"
2020-03-25,14,"Arkansas"
2020-03-26,14,"Arkansas"
2020-03-27,20,"Arkansas"
2020-03-28,14,"Arkansas"
2020-03-29,0,"Arkansas"
2020-03-30,12,"Arkansas"
2020-03-31,18,"Arkansas"
2020-04-01,0,"Arkansas"
2020-04-02,25,"Arkansas"
2020-04-03,12,"Arkansas"
2020-04-04,0,"Arkansas"
2020-04-05,14,"Arkansas"
2020-04-06,0,"Arkansas"
2020-04-07,24,"Arkansas"
2020-04-08,12,"Arkansas"
2020-04-09,12,"Arkansas"
2020-04-10,13,"Arkansas"
2020-04-11,14,"Arkansas"
2020-04-12,14,"Arkansas"
2020-04-13,24,"Arkansas"
2020-04-14,12,"Arkansas"
2020-04-15,0,"Arkansas"
2020-04-16,24,"Arkansas"
2020-04-17,0,"Arkansas"
2020-04-18,14,"Arkansas"
2020-04-19,27,"Arkansas"
2020-04-20,12,"Arkansas"
2020-04-21,0,"Arkansas"
2020-04-22,24,"Arkansas"
2020-04-23,0,"Arkansas"
2020-04-24,12,"Arkansas"
2020-04-25,0,"Arkansas"
2020-04-26,0,"Arkansas"
2020-04-27,0,"Arkansas"
2020-04-28,12,"Arkansas"
2020-04-29,12,"Arkansas"
2020-04-30,0,"Arkansas"
2020-05-01,13,"Arkansas"
2020-05-02,14,"Arkansas"
2020-05-03,0,"Arkansas"
2020-05-04,0,"Arkansas"
2020-05-05,0,"Arkansas"
2020-05-06,12,"Arkansas"
2020-05-07,0,"Arkansas"
2020-05-08,12,"Arkansas"
2020-05-09,0,"Arkansas"
2020-05-10,0,"Arkansas"
2020-05-11,13,"Arkansas"
2020-05-12,0,"Arkansas"
2020-05-13,12,"Arkansas"
2020-05-14,12,"Arkansas"
2020-05-15,12,"Arkansas"
2020-05-16,0,"Arkansas"
2020-02-18,58,"Arizona"
2020-02-19,58,"Arizona"
2020-02-20,80,"Arizona"
2020-02-21,73,"Arizona"
2020-02-22,84,"Arizona"
2020-02-23,36,"Arizona"
2020-02-24,56,"Arizona"
2020-02-25,58,"Arizona"
2020-02-26,55,"Arizona"
2020-02-27,100,"Arizona"
2020-02-28,66,"Arizona"
2020-02-29,49,"Arizona"
2020-03-01,45,"Arizona"
2020-03-02,54,"Arizona"
2020-03-03,52,"Arizona"
2020-03-04,49,"Arizona"
2020-03-05,45,"Arizona"
2020-03-06,64,"Arizona"
2020-03-07,64,"Arizona"
2020-03-08,57,"Arizona"
2020-03-09,56,"Arizona"
2020-03-10,59,"Arizona"
2020-03-11,55,"Arizona"
2020-03-12,95,"Arizona"
2020-03-13,55,"Arizona"
2020-03-14,55,"Arizona"
2020-03-15,21,"Arizona"
2020-03-16,32,"Arizona"
2020-03-17,34,"Arizona"
2020-03-18,27,"Arizona"
2020-03-19,12,"Arizona"
2020-03-20,8,"Arizona"
2020-03-21,14,"Arizona"
2020-03-22,9,"Arizona"
2020-03-23,7,"Arizona"
2020-03-24,13,"Arizona"
2020-03-25,18,"Arizona"
2020-03-26,15,"Arizona"
2020-03-27,25,"Arizona"
2020-03-28,13,"Arizona"
2020-03-29,13,"Arizona"
2020-03-30,14,"Arizona"
2020-03-31,17,"Arizona"
2020-04-01,0,"Arizona"
2020-04-02,7,"Arizona"
2020-04-03,11,"Arizona"
2020-04-04,8,"Arizona"
2020-04-05,13,"Arizona"
2020-04-06,7,"Arizona"
2020-04-07,15,"Arizona"
2020-04-08,10,"Arizona"
2020-04-09,22,"Arizona"
2020-04-10,16,"Arizona"
2020-04-11,8,"Arizona"
2020-04-12,0,"Arizona"
2020-04-13,13,"Arizona"
2020-04-14,20,"Arizona"
2020-04-15,26,"Arizona"
2020-04-16,15,"Arizona"
2020-04-17,10,"Arizona"
2020-04-18,17,"Arizona"
2020-04-19,19,"Arizona"
2020-04-20,15,"Arizona"
2020-04-21,12,"Arizona"
2020-04-22,15,"Arizona"
2020-04-23,12,"Arizona"
2020-04-24,11,"Arizona"
2020-04-25,11,"Arizona"
2020-04-26,8,"Arizona"
2020-04-27,19,"Arizona"
2020-04-28,10,"Arizona"
2020-04-29,27,"Arizona"
2020-04-30,7,"Arizona"
2020-05-01,15,"Arizona"
2020-05-02,29,"Arizona"
2020-05-03,17,"Arizona"
2020-05-04,8,"Arizona"
2020-05-05,21,"Arizona"
